#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCessos.39;Basilisks have always roamed in the jungles of the east, but lately they have been coming in increasing numbers and growing bolder.  They are able to take down livestock animals and the dogs that are sent after them with ease, if they contiue to grow bolder they could take down a child.  Something must be done.;Des Basilics ont toujours erré dans les jungles de l'Est, mais ces derniers temps ils ont été particulièrement nombreux et se sont montrés plus hardis. Ils sont facilement capables de s'en prendre au bétail ou aux chiens, et si ils continuent ainsi ils oseront bientôt s'en prendre à des enfants. Il faut faire quelque chose.;;;Los basiliscos han vagado siempre por las junglas orientales, pero últimamente han llegado demasiados y son cada vez más atrevidos. Acaban con los animales de las granjas y con los perros qu se envían en su busca. No pasará mucho tiempo hasta que acaben con algún niño. Hay que hacer algo.;;;;;;;;;x
EVTOPTAessos.39;[Root.job_marshal.GetTitledFirstName], assemble a hunting party and deal with these basilisks.;[Root.job_marshal.GetTitledFirstName], organisez une battue et débarrassez-vous de ces basilics.;;;[Root.job_marshal.GetTitledFirstName], organiza una partida de caza y acaba con esos basiliscos.;;;;;;;;;x
EVTOPTBessos.39;I'll hunt these basilisks down myself.;Je vais me charger personnellement de ces basilics;;;Cazaré a esos basiliscos yo mismo.;;;;;;;;;x
EVTOPTCessos.39;Basilisks are an ordinary thing in these parts, I'm sure it will be fine.;Il est courant de rencontrer des basilics dans cette région, je suis sûr que tout ira bien.;;;Que haya basiliscos es normal en esas zonas, todo irá bien.;;;;;;;;;x
EVTDESCessos.40;As your party moves through the jungle, you hear a branch crack and turn around to see a large basilisk bearing down upon you.  The creature is hissing fiercely as it advances, you raise your spear and plunge it into the creature when it is close enough.  This was a close call, a basilisk bite can be fatal. ;Alors que vous vous enfoncez dans la jungle, vous entendez craquer une branche. Vous vous retournez pour tomber sur un basilic qui vous charge en sifflant. Vous levez votre lance et l'enfoncez dans le corps de la créature. C'était moins une, une seule morsure empoisonnée de basilic peut être fatale.;;;A medida que la partida avanza por la jungla, oyes una rama crujir, te das la vuelta y ves a un basilisco descendiendo hacia ti. La criatura siseaba ferozmente mientras avanzaba, levantas la lanza y la hundes en el corazón del basilisco cuando estaba muy cerca. Ha sido un aviso importante, un mordisco de basilisco puede ser mortal.;;;;;;;;;x
EVTOPTAessos.40;A close call indeed.;C'était moins une, effectivement.;;;Ha estado cerca.;;;;;;;;;x
EVTDESCessos.41;Your party has set up camp for the night.  As you prepare to retire to your tent, a large basilisk, perhaps attracted by the heat of the fire or the smell of our food, charges at you from the brush.  Acting quickly you take your sword and remove the creatures head. ;Votre groupe a installé son camp pour passer la nuit. Alors que vous vous prépariez à entrer dans votre tente, un gros basilic, peut-être attiré par la chaleur du feu ou l'odeur de la nourriture, sort d'un buisson et vous charge. Vous avez juste le temps de dégainer pour lui couper la tête.;;;La partida ha establecido un campamento para pasar la noche. Mientras te preparas para retirarte a tu tienda, un gran basilisco, quizás atraído por el calor del fuego o el olor de la comida, carga contra ti desde la maleza. Actuando con rapidez, sacas la espada y le cortas la cabeza a la criatura.;;;;;;;;;x
EVTOPTAessos.41;We will need to place extra sentrys around the camp.;Nous allons devoir augmenter le nombre de sentinelles devant le camps.;;;Tendremos que colocar más centinelas alrededor del campamento.;;;;;;;;;x
EVTDESCessos.42;Reports indicate that the basilisks are no longer plaguing our lands.;Il semble que les basilics n'infestent plus nos terres.;;;Los informes indican que los basiliscos ya no plagan nuestras tierras.;;;;;;;;;x
EVTOPTAessos.42;Just as I said, everything will be fine.;"Comme je l'avais dit, ""tout ira bien"". ";;;Como dije, todo irá bien.;;;;;;;;;x
EVTDESCessos.43;[Root.job_marshal.GetTitledFirstName] informs you that he has successfully driven the roaming basilisks out of our lands and back into the jungle.;[Root.job_marshal.GetTitledFirstName] vous informe qu'il est parvenu à repousser les basilics dans la jungle, débarrassant ainsi vos terres de leur présence.;;;[Root.job_marshal.GetTitledFirstName] te informa que ha expulsado a los basiliscos a la jungla, fuera de tus tierras.;;;;;;;;;x
EVTOPTAessos.43;This is good news indeed, well done.;Une bonne nouvelle en effet, bien joué.;;;Muy buena noticia, bien hecho.;;;;;;;;;x
plagued_by_basilisks;Plagued by basilisks;Envahie par les basilics;;;Plagado de basiliscos;;;;;;;;;x
plagued_by_basilisks_desc;This province is plagued by roaming basilisks;Cette province est envahie par de nombreux basilics;;;Esta provincia está plagada de basiliscos;;;;;;;;;x
EVTDESCessos.4699;[Root.PrimaryTitle.GetFOA], your glorious dynasty of [Root.GetOnlyDynastyName] has ascended to the throne of the Golden Empire for the first time, and as such you can choose by what name your eternal and divine line of God Emperors shall be known as.;[Root.PrimaryTitle.GetFOA], votre glorieuse dynastie de [Root.GetOnlyDynastyName] s'est élevée au trône de l'Empire Doré pour la première fois, et à ce titre vous pouvez choisir par quel nom votre éternelle et divine lignée d'Emperuer-Dieu sera connue.;;;[Root.PrimaryTitle.GetFOA], vuestra gloriosa dinastía [Root.GetOnlyDynastyName] ha ascendido al trono del Imperio Dorado por primera vez, y por ello podéis elegir con que nombre será conocido vuestro eterno y divino linaje de Dioses Emperador.;;;;;;;;;x
EVTDESCessos.46;I am the God Emperor of the Golden Empire of Yi Ti.;Je suis l'Empereur-Dieu de l'Empire Doré de Yi-Ti.;;;Soy el Dios Emperador del Imperio Dorado de Yi Ti.;;;;;;;;;x
EVTOPTAessos.46;I shall rule.;Je vais régner.;;;Voy a gobernar.;;;;;;;;;x
EVTDESCessos.47;Most sons of the Great Fathers are gelded when they reach the age of manhood. They live out their lives serving their cities as scribes, priests, scholars, servants, cooks, farmers, and craftsmen. Only the most promising males, the largest and strongest and most comely, are permitted to mature and breed and become Great Fathers themselves. I have reached manhood, and my fate must be decided.;La plupart des fils des Éminents Pères sont castrés lorsqu'ils atteignent l'âge adulte. Toute leur vie ils servent la cités comme scribes, prêtres, érudits, domestiques, cuisiniers, fermiers et artisans. Seuls les mâles les plus prometteurs, les plus grands, les plus forts et les plus beaux peuvent s'accoupler et devenir eux-mêmes des Éminents Pères. J'ai atteint l'âge adulte, et mon destin va bientôt être scellé.;;;La mayoría de los hijos de los grandes padres son castrados al llegar a la edad adulta. Sirven a las ciudades como escribas, sacerdotes, académicos, sirvientes, cocineros, granjeros y artesanos. Únicamente los chicos más prometedoress, los más grandes, fuertes y gallardos, tienen permitido procrear y convertirse en grandes padres a su vez. He llegado a la edad adulta, y mi destino debe decidirse.;;;;;;;;;x
EVTOPTAessos.47;Will I be deemed strong enough?;Serais-je considérer assez fort ?;;;Seré considerado lo bastante fuerte?;;;;;;;;;x
EVTDESCessos.48;Most sons of the Great Fathers are gelded when they reach the age of manhood. They live out their lives serving their cities as scribes, priests, scholars, servants and craftsmen. Only the most promising males, the largest and strongest and most comely, are permitted to breed and become Great Fathers themselves. Your [From.GetRootRelation] [From.GetFirstName] has reached manhood, and [From.GetHerHis] fate must be decided.;La plupart des fils des Éminents Pères sont castrés lorsqu'ils atteignent l'âge adulte. Toute leur vie ils servent la cités comme scribes, prêtres, érudits, domestiques, cuisiniers, fermiers et artisans. Seuls les mâles les plus prometteurs, les plus grands, les plus forts et les plus beaux peuvent s'accoupler et devenir eux-mêmes des Éminents Pères. Votre [From.GetRootRelation] [From.GetFirstName] a atteint l'âge adulte et son destin va bientôt être scellé.;;;La mayoría de los hijos de los grandes padres son castrados al llegar a la edad adulta. Sirven a las ciudades como escribas, sacerdotes, académicos, sirvientes, cocineros, granjeros y artesanos. Únicamente los chicos más prometedores, los más grandes, fuertes y gallardos, tienen permitido procrear y convertirse en grandes padres a su vez. Tu [From.GetRootRelation] [From.GetFirstName] ha llegado a la edad adulta y su destino será pronto decidido.;;;;;;;;;x
EVTOPTAessos.48;[From.GetSheHeCap] must be gelded;[From.GetSheHeCap] doit être castré.;;;Debe ser castrado.;;;;;;;;;x
EVTOPTAessos.48WRONGFUL;Despite [From.GetHerHis] promise, [From.GetSheHe] shall be gelded;Malgré ses aptitudes prometteuses, [From.GetSheHe] va être castré;;;A pesar de sus prometedoras actitudes, será castrado.;;;;;;;;;x
EVTOPTBessos.48STRONG;[From.GetSheHeCap] has proved [From.GetHerHim]self strong;[From.GetSheHeCap] a prouvé qu'il était fort;;;Ha demostrado que es fuerte;;;;;;;;;x
EVTOPTBessos.48TALL;[From.GetSheHeCap] has promising size;[From.GetSheHeCap] a une taille suffisante;;;Tiene el tamaño suficiente;;;;;;;;;x
EVTOPTBessos.48FAIR;[From.GetSheHeCap] is comely enough to breed;[From.GetSheHeCap] est assez beau pour se reproduire;;;Es lo suficientemente atractivo para procrear.;;;;;;;;;x
EVTDESCessos.49;Your [From.GetRootRelation] [From.GetTitledFirstName] and the Great Fathers have deemed you not promising enough to breed, and so have had you gelded and made into a eunuch.;Votre [From.GetRootRelation] [From.GetTitledFirstName] et les autres Éminents Pères ne vous ont pas jugé assez prometteur pour vous permettre de vous reproduire, aussi allez-vous être castré et deviendrez un eunuque.;;;Tu [From.GetRootRelation] [From.GetTitledFirstName] y los demás grandes padres no te han considerado lo suficientemente prometedor como para premitirte procrear, por ello serás castrado y te convertirás en un eunuco.;;;;;;;;;x
EVTOPTAessos.49;Oh;Oh.;;;Oh.;;;;;;;;;x
EVTDESCessos.50;Your [From.GetRootRelation] [From.GetTitledFirstName] and the Great Fathers have seen promise in you, and have permitted you to take a wife and breed.;Votre [From.GetRootRelation] [From.GetTitledFirstName] et les autres Éminents Pères vous ont jugé prometteur et vous permettent de prendre une femme et de vous reproduire.;;;Tu [From.GetRootRelation] [From.GetTitledFirstName] y los demás grandes padres te consideran  prometedor y te permiten tomar una mujer y procrear.;;;;;;;;;x
EVTOPTAessos.50;Thank [Root.Religion.GetHighGodName];Merci [Root.Religion.GetHighGodName];;;Gracias [Root.Religion.GetHighGodName];;;;;;;;;x
EVTDESCessos.51;I currently have no adult sons that have been deemed good enough to breed and become Great Fathers themselves. Perhaps I could adopt a son from a lesser family so my name can continue?;Je n'ai actuellement aucun fils adulte qui a été jugé digne de se reproduire et de devenir lui-même Éminent Père. Peut-être pourrais-je adopter un fils d'une famille de moindre envergure pour perpétuer mon nom ?;;;Actualmente no tengo ningún hijo adulto que haya sido considerado digno para procrear y convertirse en gran padre. Tal vez debería adoptar un hijo de una familia menor para perpetuar mi nombre?;;;;;;;;;x
EVTOPTAessos.51;Yes, I shall adopt him into the [Root.GetOnlyDynastyName] family;Oui, je vais adopter dans la famille [Root.GetOnlyDynastyName];;;Si, adoptaré en la familia [Root.GetOnlyDynastyName];;;;;;;;;x
EVTOPTBessos.51;No, only my blood can be my son;Non, seul mon sang peut être mon fils;;;No, sólo si es de mi sangre puede ser mi hijo;;;;;;;;;x
adopt_character;Adopt;Adopter;;;Adoptar;;;;;;;;;x
adopt_character_desc;The heirs to the Great Fathers of the Hyrkooni cities must be strong to be allowed to breed, the weak are simply gelded. So you can adopt [Root.GetFirstName] to continue the [From.GetOnlyDynastyName] line.;Les héritiers des Éminents Pères des Hyrkoonis doivent être forts pour qu'on leur permette de se reproduire, les faibles sont tout simplement castrés. Aussi pouvez-vous adopter [Root.GetFirstName] pour perpétrer la lignée [From.GetOnlyDynastyName].;;;Los herederos de los grandes padres hyrkuneses deben ser fuertes para que les permitan procrear, los débiles son todos castrados. Puedes adoptar a [Root.GetFirstName] para perpetuar el linaje [From.GetOnlyDynastyName].;;;;;;;;;x
TOOLTIPADOPTIONLOWBORN;[Root.GetFirstName] is lowborn\n;[Root.GetFirstName] est d'origine modeste\n;;;[Root.GetFirstName] es de origen modesto\n;;;;;;;;;x
adopted;Adopted;Adopté;;;Adoptado;;;;;;;;;x
adopted_desc;This character was adopted into their house, and so is not a blood relation.;Ce personnage a été adopté, il n'a donc pas de lien de sang avec sa maison.;;;Este personaje ha sido adoptado, no tiene ningún lazo de sangre con su casa.;;;;;;;;;x
opinion_adopted_me;Adopted Me;M'a adopté;;;Me ha adoptado;;;;;;;;;x
opinion_adopted_a_son;Adopted Another Son;A adopté un autre fils;;;Ha adoptado a otro hijo;;;;;;;;;x
hykrooni_take_concubine;Take as a Concubine;Prendre comme concubine;;;Tomar como concubina;;;;;;;;;x
hykrooni_take_concubine_desc;As is customary for the Great Fathers of the [Root.Culture.GetName] culture, women are taken as concubines to produce a worthy heir to carry on after the current Great Father dies.;Comme il est de coutume avec les Éminents Pères de la culture [Root.Culture.GetName], les femmes sont prises comme concubines par ces derniers pour produire un digne héritier capable de devenir Éminents Père à son tour.;;;Como costumbre de los grandes padres de la cultura [Root.Culture.GetName], las mujeres son tomadas como concubinas para producir un heredero capaz de convertirse en gran padre a su vez.;;;;;;;;;x
has_butterfly_fever;Has Butterfly Fever;A la Fièvre des Papillons;;;Tiene la Fiebre de las Mariposas;;;;;;;;;x
has_butterfly_fever_desc;This character has Butterfly Fever, a terrible disease native to the isle of Naath. It is believed to be transmitted by the local butterflies, particularly a large black-and-white variety with wings as big as a man's hand. Even though the Naathi themselves are immune to this sickness, all outsiders who remain too long on Naath fall prey to it. Fever is the first sign of the disease, followed by painful spasms that make the victims seem to be dancing wildly and uncontrollably. In the last stage, those afflicted sweat blood, and their flesh sloughs from their bones.;Ce personnage a la Fièvre des Papillons, une maladie terrible qui touche les étrangers accostant sur l'île de Naath. Bien que les Naathis soient immunisés à la maladie causée par les Papillons, les étrangers souffrent de spasmes douloureux les forçant à danser contre leur volonté, jusqu'à ce que la victime sue du sang et que sa chair finisse par se détacher de ses os. Le première symptôme n'est cependant qu'une simple fièvre.;;;Este personaje tiene la fiebre de las mariposas, una terrible enfermedad de la que se contagian los forasteros en la isla de Naath. A pesar de que los Naatíes son inmunes a la enfermedad causada por las mariposas, los forasteros sufren dolorosos espasmos que sacuden a las víctimas de manera salvaje e incontrolable y al final sudan sangre y la carne se les desprende de los huesos. Todo comienza como una simple fiebre.;;;;;;;;;x
has_butterfly_fever_death;of the Butterfly Fever;de la Fièvre des Papillons;;;por la Fiebre de las Mariposas;;;;;;;;;x
EVTDESCessos.55;Whilst in [Root.Location.GetName], you have caught The Butterfly Fever! You are starting to experience high fevers and painful spasms that make you seem to be dancing wildly and uncontrollably. You are told you may sweat blood, and your flesh slough from your bones! This disease stems from the native butterflies of Naath, and while the Naathi themselves are immune to the sickness all outsiders that stay for long fall prey to it.;Alors que vous êtes à [Root.Location.GetName], vous avez contracté la Fièvre des Papillons ! Cette maladie est transmise par les Papillons de Naath, les Naathis y étant immunisés, mais tous les étrangers restant durant un long séjour succombent aux douloureux spasmes, avant de suer du sang et que leur chair se détache de leurs os.;;;Mientras estabas en [Root.Location.GetName], has contraído la Fiebre de las Mariposas! Esta enfermedad la trasmiten las mariposas nativas de Naath, a pesar de que los Naatíes son inmunes a esta enfermedad, los forasteros sufren dolorosos espasmos que sacuden a las víctimas de manera salvaje e incontrolable y al final sudan sangre y la carne se les desprende de los huesos. Todo comienza como una simple fiebre.;;;;;;;;;x
EVTDESCessos.55B;It seems the affliction you caught whilst on Naath is indeed the Butterfly Fever! You are starting to experience high fevers and painful spasms that make you seem to be dancing wildly and uncontrollably. You are told you may sweat blood, and your flesh slough from your bones! This disease stems from the native butterflies of Naath, and while the Naathi themselves are immune to the sickness all outsiders that stay for long fall prey to it.;La maladie attrapée à Naath est bien la fièvre des papillons ! Vous commencez à avoir beaucoup de fièvres et des spasmes douloureux qui vous font danser sauvagement de manière incontrôlée. On vous dit que vous pourriez suer du sang et que votre chair pourrait se détacher des os. Cette maladie provient des papillons endémiques à Naath, et si les Naathi y sont immunisés, ce n'est pas le cas des étrangers qui restent trop longtemps.;;;Mientras estabas en [Root.Location.GetName], has contraído la Fiebre de las Mariposas! Esta enfermedad la trasmiten las mariposas nativas de Naath, a pesar de que los Naatíes son inmunes a esta enfermedad, los forasteros sufren dolorosos espasmos que sacuden a las víctimas de manera salvaje e incontrolable y al final sudan sangre y la carne se les desprende de los huesos. Todo comienza como una simple fiebre.;;;;;;;;;x
EVTOPTAessos.55;Aghh, this is unbearable!;Ça commence par une simple fièvre;;;Todo comienza como una fiebre;;;;;;;;;x
EVTDESCessos.56;Thankfully you did not suffer deadly effects whilst suffering from The Butterfly Fever. You have recovered after experiencing only painful spasms.;Heureusement, vous n'avez pas souffert des symptômes mortels de la Fièvre des Papillons. Vous avez guéri après avoir seulement ressenti les spasmes douloureux.;;;Milagrosamente, no has sufrido los efectos mortales de la Fiebre de las Mariposas. Te has recuperado totalmente tras experimentar dolorosos espasmos.;;;;;;;;;x
EVTOPTAessos.56;It is a miracle I survived! Thank [Root.Religion.GetHighGodName];C'est un miracle que j'ai survécu ! Merci [Root.Religion.GetHighGodName];;;Es un milagro! He sobrevivido! Gracias [Root.Religion.GetHighGodName];;;;;;;;;x
EVTDESCessos.60;Though many gods are honored on the Summer Isles, a special reverence is shown to the god and goddess of love, beauty, and fertility. The union of male and female is sacred to these deities: by joining together in this act of worship, the islanders believe, men and women give honor to the gods who made them. Be they rich or poor, male or female, of high birth or low, all Summer Islanders are expected to dwell for a time in the temples of love that dot the islands, sharing their bodies with any who might desire them.;Bien que de nombreux dieux soient vénérés dans les Îles d’Été, les dieux et déesses de l'amour, de la beauté et de la fertilité sont particulièrement respectés. L'union du féminin et du masculin est sacré pour ces divinités : les estiviens pensent que les hommes et femmes honorent les dieux qui les ont créé lorsqu'ils s'unissent. Qu'ils soient riches ou pauvres, hommes ou femmes, de haute ou de basse naissance, tous les estiviens sont sensés résider pendant un temps dans les temples de l'amour parsemés sur les îles, offrant leurs corps à quiconque les désire.;;;Aunque en las Islas del Verano se veneran tanto a deidades mayores como menores, los estiveños reverencian sobre todo al dios y la diosa del amor, la belleza y la fertilidad. La unión de hombre y mujer es sagrada ante los dioses y creen que es un acto de adoración que honra a las divinidades que los crearon. Ya sean ricos o pobres, hembras o varones, o de alta o baja cuna, todos los estiveños deben residir un tiempo en los templos del amor que salpican las islas y compartir su cuerpo con cualquiera que los desee.;;;;;;;;;x
EVTOPTAessos.60;My time has come;Mon heure est venue;;;Mi momento ha llegado;;;;;;;;;x
dwelling_temple_of_love;Dwelling in Temple of Love;Réside au Temple de l'Amour;;;Viviendo en el Templo del Amor;;;;;;;;;x
dwelling_temple_of_love_desc;All Summer Islanders are expected to dwell for a time in the temples of love that dot the islands, sharing their bodies with any who might desire them;Tous les estiviens sont sensés résider pendant un temps dans les Temples de l'Amour parsemés sur les îles, offrant leurs corps à quiconque les désire.;;;Todos los estiveños deben residir un tiempo en los templos del amor que salpican las islas y compartir su cuerpo con cualquiera que los desee.;;;;;;;;;x
EVTOPTCessos.61;I will not defile myself like that;Je ne me profanerai jamais ainsi;;;No me deshonraré a mí mismo de ese modo;;;;;;;;;x
EVTOPTAessos.61;My [From.GetRootRelation] [From.GetTitledFirstName] shall serve [From.GetHerHis] time in the temple;Mon(ma) [From.GetRootRelation] [From.GetTitledFirstName] doit servir son temps au temple;;;Mi [From.GetRootRelation] [From.GetTitledFirstName] servirá un tiempo en el Templo del Amor;;;;;;;;;x
EVTOPTBessos.61;My kin will not offer themselves so;Les miens ne s'offriront jamais ainsi;;;Mi pariente no se ofrecerá por si mismo;;;;;;;;;x
EVTDESCessos.64;Your [From.GetRootRelation] [From.GetTitledFirstName] has finished [From.GetHerHis] time in the temple of love after a year of offering [From.GetHerHis] body to all those who desired it. [From.GetSheHeCap] has been deemed beautiful, compassionate, and skilled enough to remain as a priest. [From.GetSheHeCap] will gain much esteem, for here the giving of carnal pleasure is regarded as an art as worthy of respect as music, sculpture, or dance.;Votre [From.GetRootRelation] [From.GetTitledFirstName] a terminé son service au temple de l'amour, après une année passé à offrir son corps à quiconque le désire. [From.GetSheHeCap] a été jugé(e) beau(belle), charitable, et assez doué(e) pour y rester en temps que prêtre ou prêtresse. [From.GetSheHeCap] y gagnera beaucoup de prestige, car ici le don de plaisir charnel est aussi respecté que la musique, la sculpture ou la danse.;;;Tú [From.GetRootRelation] [From.GetTitledFirstName] ha finalizado su estancia en el Templo del Amor tras un año compartiendo su cuerpo con todo aquel que lo deseara. Se ha convertido en una persona diestra, hermosa, compasiva, y con la suficiente habilidad para servir como sacerdote. Lo tendrán en alta estima, pues el arte del placer carnal es tan respetado como la música, la escultura o la danza.;;;;;;;;;x
EVTOPTAessos.64;Very good;Très bien;;;Muy bien;;;;;;;;;x
love_priest;Priest of Love;Prêtre(sse) de l'Amour;;;Sacerdote del Amor;;;;;;;;;x
love_priest_desc;This character is a priest of the Summer Islander god and goddess of love, beauty, and fertility. On The Summer Isles these priests and priestesses are much esteemed, for here the giving of carnal pleasure is regarded as an art as worthy of respect as music, sculpture, or dance.;Ce personnage est un(e) prêtre(sse) des dieux et déesses estiviens de l'amour, de la beauté et de la fertilité. Dans les Îles d’Été, ces prêtres et prêtresses sont très estimés, car le don de plaisir charnel est vu comme aussi respectable que la musique, la sculpture ou la danse.;;;Este personaje es un Sacerdote del Amor de las Islas del Verano, que venera al dios y la diosa del amor, belleza y fertilidad. En las Islas del Verano estos sacerdotes y sacerdotisas son muy estimados,  of the Summer Islander god and goddess of love, beauty, and fertility. On The Summer Isles these priests and priestesses are much esteemed, pues el arte del placer carnal es tan respetado como la música, la escultura o la danza.;;;;;;;;;x
EVTDESCessos.65;You have finished your time in the temple of love after a year of offering your body to all those who desired it. You have returned a skilled lover and with a better understanding of the gods.;Vous avez terminé votre service au Temple de l'Amour, après une année passée à offrir votre corps à quiconque le désire. Vous êtes devenu un(e) amant(e) confirmé(e) et avez désormais une meilleure compréhension des dieux.;;;Has finalizado tu estancia en el Templo del Amor tras un año compartiendo tu cuerpo con todo aquel que lo deseara. Has regresado siendo un experto amante y con un mejor conocimiento de los Dioses.;;;;;;;;;x
EVTOPTAessos.65;I understand much now;Je comprends beaucoup de choses maintenant;;;Ahora entiendo mucho;;;;;;;;;x
EVTDESCessos.66;Your [From.GetRootRelation] [From.GetTitledFirstName] has finished [From.GetHerHis] time in the temple of love after a year of offering [From.GetHerHis] body to all those who desired it. [From.GetSheHeCap] has returned a skilled lover and with a better understanding of the gods.;Votre [From.GetRootRelation] [From.GetTitledFirstName] a terminé son service au temple de l'amour, après une année passé à offrir son corps à quiconque le désire. [From.GetSheHeCap] est devenu un(e) amant(e) confirmé(e) et a désormais une meilleure compréhension des dieux.;;;Tú [From.GetRootRelation] [From.GetTitledFirstName] ha finalizado su estancia en el Templo del Amor tras un año compartiendo su cuerpo con todo aquel que lo deseara. Ha regresado siendo un experto amante y con un mejor conocimiento de los Dioses.;;;;;;;;;x
EVTDESCessos.58;The Peaceful People, we Naathi are called by seafarers, for we will not fight even in defense of our homes and persons. This is becuase Naathi do not kill, not even beasts of the field and wood: we eat fruit, not flesh, and make music, not war.;Les Pacifiques, tel que les étrangers surnomment les Naathis, ne se batteront jamais, même pour défendre leurs propres personnes et leurs domiciles. Car les Naathis ne tuent pas, pas même les bêtes des forêts et des plaines, nous mangeons des fruits et non de la chair, et nous faisons de la musique, pas la guerre.;;;El pueblo pacífico, así son llamados los naatíes por los marinos, porque se niegan a luchar aun para defender sus hogares y a sus gentes. No matan, ni siquiera a las bestias del campo y los bosques. Se alimentan de fruta, no de carne, y fomentan la música y no la guerra.;;;;;;;;;x
EVTOPTAessos.58;My war is necessary despite these beliefs;Ma guerre est nécessaire, malgré ces croyances;;;Mi guerra es necesaria a pesar de estas creencias;;;;;;;;;x
EVTDESCESSOS100;Whilst sailing the frigid northern waters of the Shivering Sea a queer sight was seen in the sky, lights of blue and green shimmering in the sky. They say they are the demon mother of the ice giants dancing eternally through the night, seeking to lure men northward to their doom...;En navigant dans les autres glacés de la Mer Grelotte, d'étranges visions furent aperçues dans le ciel : des lueurs bleues et vertes chatoyantes dans les cieux. On dit qu'il s'agit de la démonique mère des géants de glace, dansant éternellement dans la nuit, tenant de dévier les hommes vers le nord et leur perte…;;;Mientras navegas en las gélidas aguas del norte del Mar de los Escalofríos ves unas extrañas luces que titilan en el cielo. Dicen que son la madre demoniaca de los gigantes de hielo danza eternamente de noche para atraer a los hombres al norte y conducirlos a la muerte.;;;;;;;;;x
EVTOPTAESSOS100;A true wonder;Une véritable merveille;;;Una verdadera maravilla;;;;;;;;;x
EVTOPTBESSOS100;It must be a northern passage to the far side of the world!;Cela doit être un passage pour l'autre côté du monde !;;;Debe ser el pasaje septentrional hasta el otro lado del mundo!;;;;;;;;;x
TOOLTIPessos.100;You sail far to the north, searching for a passage through the ice...;Vous naviguez loin au nord, cherchant un passage à travers la glace…;;;Navegas por el lejano norte, buscando un pasaje a través del hielo...;;;;;;;;;x
EVTDESCESSOS101;For many days you sailed directly north, through the howling winds, frozen seas, and mountains of ice. You could not penentrate the frozen seas however, and have returned south again half-frozen and much chastened, yet thankfully still alive.;Pendant des jours vous avez navigué droit au nord, à travers les vents hurlants, les mers gelées et les montagnes de glace. Vous n'avez cependant pas réussi à pénétrer les mers glacées, et vous êtes retournés vers le sud à moitié gelé et assagi, mais heureusement encore en vie.;;;Navegaste durante muchos días hacia el norte, a través de vientos huracanados, mares helados y montañas de hielo pero no pudiste penetrar los mares congelados, y has vuelto al sur humillado y mediocongelado, pero afortunadamente vivo;;;;;;;;;x
EVTOPTAESSOS101;What a journey anyway;Quel voyage !;;;Menudo viaje de todos modos;;;;;;;;;x
EVTDESCESSOS102;For many days you sailed directly north, through the howling winds, frozen seas, and mountains of ice. Blizzards rage eternally and the very mountains themselves scream like madmen in the night. Eventually you realise you are lost, and many of the men are perishing from the cold. The vast, chilly, inhospitable ocean claims your ship...;Pendant des jours vous avez navigué droit au nord, à travers les vents hurlants, les mers gelées et les montagnes de glace. Les blizzards font continuellement rage et les montagnes elles-mêmes hurlent comme des forcenés dans la nuit. Vous finissez par vous apercevoir que vous êtes perdu, et beaucoup d'hommes périssent à cause du froid. L'océan vaste, frissonnant et inhospitalié réclame votre navire…;;;Navegaste durante muchos días hacia el norte, a través de vientos huracanados, mares helados y montañas de hielo y más allá todavía a través de ventiscas que arrecian sin cesar y montañas que aúllan como dementes por la noche. Con el tiempo te das cuenta que estás perdido, y muchos de tus hombres perecen por culpa del frío. El vasto, gélido, inhóspito océano reclama tu barco...;;;;;;;;;x
EVTOPTAESSOS102;This was a bad idea;C'était une mauvaise idée;;;Esto fue una mala idea;;;;;;;;;x
EVTDESCESSOS103;During the night, you were sailing the Shivering Sea when a large creature flew from over the horizon. It seems to be made of living ice, with eyes of pale blue crystal and vast translucent wings through which the moon and stars can be glimpsed as it wheels across the sky. It is an Ice Dragon! This colossal beast, many times larger than a common dragon, is making a dive for your ship!;Durant la nuit, vous naviguiez sur la Mer Grelotte lorsqu'une immense créature arriva en volant de l'horizon. Elle semble faite de glace vivante, avec des yeux de cristal bleu pâle, et de vastes ailes translucides à travers desquelles on peut apercevoir la lune et les étoiles. C'est un Dragon de Glace ! Cette bête colossale, beaucoup plus imposante d'un dragon commun, plonge vers votre navire !;;;Durante la noche, estabas navegando en el Mar de los Escalofríos cuando una criatura enorme voló desde más allá del horizonte. Parecía estar hecha de hielo vivo y tenía los ojos azul cristalino y al planear dejaba ver la luna y las estrellas a través de sus alas traslúcidas. Es un dragón de hielo! Esta colosal bestia, grande que un dragón común, intenta hundir tu barco!;;;;;;;;;x
EVTOPTAESSOS103;Men, ready for attack!;Hommes, préparez-vous à l'attaque !;;;Hombres, listos para el ataque!;;;;;;;;;x
TOOLTIPessos.103DEFEATED;The Ice Dragon mauls you and your party;Le Dragon de Glace vous met en pièce vous et votre équipage;;;El Dragón de Hielo destroza el barco;;;;;;;;;x
TOOLTIPessos.103WINS;The Ice Dragon is slain;Le Dragon de Glace a été tué;;;El Dragón de Hielo muere;;;;;;;;;x
