#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_asoiaf_basevalue_1;Small Keep;Petit donjon;Small Keep;Small Keep;Peque�o Torre�n;;;;;;;;;x
ct_upgrade_bv_5_desc;Start a large scale, long term project to improve this holding to try and turn it into a Small City. You'll also need to send your Castellan to work on this province.\n\n�YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.�!;Lancer un projet � grand �chelle et sur le long terme pour transformer ce b�timent d�fensif en un grand ch�teau. Vous allez devoir envoyer votre ch�telain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para transformar estas tierras en una Peque�a Ciudad. Tendr�is que enviar al Castellano para supervisar el trabajo.\n\n�YEl modificador negativo a las levas y los impuestos es temporal y ser� removido una vez la mejora sea completada.�!;;;;;;;;;x
ct_upgrade_bv_6;Improve City;Am�liorer le ch�teau;;;Mejorar Ciudad;;;;;;;;;x
ct_upgrade_bv_6_desc;Start a large scale, long term project to improve this holding to try and turn it into a Large City. You'll also need to send your Castellan to work on this province.\n\n�YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.�!;Lancer un projet � grand �chelle et sur le long terme pour transformer ce b�timent d�fensif en une puissante forteresse. Vous allez devoir envoyer votre ch�telain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para transformar estas tierras en una Gran Ciudad. Tendr�is que enviar al Castellano para supervisar el trabajo.\n\n�YEl modificador negativo a las levas y los impuestos es temporal y ser� removido una vez la mejora sea completada.�!;;;;;;;;;x
ca_dragonmont;Dragonmont;Montdragon;;;Montedrag�n;;;;;;;;;x
ca_dragonmont_desc;Dragonmont is a volcano on the island of [Root.Location.GetName], the activity of which gave rise to the island. The castle of [Root.Location.GetName] is a small fortress located on the face of the volcano. The volcano is still active, with pale grey steam rising from its hot vents. Beneath Dragonmont are rich deposits of dragonglass, found in large chunks and boulders.\n\nDragons located in this province thrive in the heat of the volcano, giving the following effects:\nSize Growth: �Gx1.5�!\nLife expectantcy: �Gx1.33�!;Montdragon est un volcan situ� sur l'�le de Peyredragon, � qui il a donn� naissance. Le ch�teau de Peyredragon est une petite forteresse situ�e sur l'un des faces du volcan. Ce dernier est toujours actif. A ses pieds on trouve de grandes quantit�s de verredragon.\n\nLes dragons vivent au coeur du volcan, �Gaugmentant�! ainsi leur esp�rance de vie.;;;Montedrag�n es un volc�n ubicado en la isla de [Root.Location.GetName], cuya actividad dio origen a la isla. El castillo de [Root.Location.GetName] es un peque�o fuerte que se encuentra situado en una de sus laderas. El volc�n sigue activo, con vapor gris p�lido que renace de sus fuentes hidrotermales. Debajo de Montedrag�n se encuentran ricos yacimientos de vidriag�n.\n\nLos Dragones prosperan en el calor del volc�n, recibiendo los siguientes efectos:\nCrecimiento: �Gx1.5�!\nEsperanza de Vida: �Gx1.33�!;;;;;;;;;x
ct_asoiaf_driftmarkshipyard;[Root.Location.GetName] Shipyard;Chantier naval de Lamarck;;;Astillero de [Root.Location.GetName];;;;;;;;;x
ct_culture_indian_1;War Elephant Pens;Parcs � �l�phants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_2;War Elephant Pens;Parcs � �l�phants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_3;War Elephant Pens;Parcs � �l�phants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_4;War Elephant Pens;Parcs � �l�phants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ca_asoiaf_eastern_basevalue_1;Small [Root.Location.Culture.GetName] Fort;Petit fort oriental;;;Peque�o Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_eastern_basevalue_2;Large [Root.Location.Culture.GetName] Fort;Grand fort oriental;;;Gran Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_eastern_basevalue_3;Small [Root.Location.Culture.GetName] Castle;Petit ch�teau oriental;;;Peque�o Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_eastern_basevalue_4;Common [Root.Location.Culture.GetName] Castle;Ch�teau oriental ordinaire;;;Castillo Mediano [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_eastern_basevalue_5;Large [Root.Location.Culture.GetName] Castle;Grand ch�teau oriental;;;Gran Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_eastern_basevalue_6;Huge [Root.Location.Culture.GetName] Fortress;Puissante forteresse orientale;;;Enorme Fortaleza [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_1;Small [Root.Location.Culture.GetName] Village;Hameau oriental;;;Peque�a Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_2;[Root.Location.Culture.GetName] Village;Village oriental;;;Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_3;Small [Root.Location.Culture.GetName] Town;Bourg oriental;;;Peque�o Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_4;Large [Root.Location.Culture.GetName] Town;Petite ville orientale;;;Gran Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_5;Small [Root.Location.Culture.GetName] City;Ville orientale;;;Peque�a Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_eastern_basevalue_6;Large [Root.Location.Culture.GetName] City;Grande ville orientale;;;Gran Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
ca_moat_cailin;[Root.Location.GetName];Moat Cailin;;;[Root.Location.GetName];;;;;;;;;x
ca_moat_cailin_desc;[Root.Location.GetName] is an ancient stronghold of the First Men on the northern edge of the great swamp known as the Neck, in the North. It is one of the North's most important strongholds, though much of it now stands in ruins. Its importance stems from the fact that it commands the causeway, which is the safe route for armies to travel through the swamps of the Neck.\n\n[Root.Location.GetName] is an effective natural choke point which has protected the North from southern invasion for thousands of years. The remaining three towers of the castle command the causeway from all sides and enemies must pass between them. Attackers would have to face constant fire from the other towers should they attempt to attack any one tower, wading through chest deep water and crossing a moat.;Moat Cailin est une ancienne forteresse des Premiers Hommes situ�e dans le Neck. C'est l'une des forteresse les plus importantes du Nord puisqu'elle d�fend la r�gion contre tout envahisseur venant par le sud par voie terrestre. C'est un passage oblig� pour les arm�es d�sirant traverser le Neck. Mais elle est d�sormais en ruine.\n\nMoat Cailin est un lieu strat�gique qui a d�fendu le Nord contre toutes les invasions venues du sud et cela pendant des mill�naires. Les trois tours qui subsistent surplombent le chemin et les ennemis doivent passer devant elles. Si une troupe venait � traverser les marais, il lui faudrait franchir les douves des tours, remplies de l�zard-lions et escalader enduits de mousse, tout en �tant expos�e au feu nourri des d�fenseurs des deux autres tours.;;;[Root.Location.GetName] es una antigua fortaleza de los Primeros Hombres ubicada en el l�mite norte de la gran ci�naga conocida como el Cuello. Es uno de los bastiones m�s importantes del Norte, a pesar de que gran parte de ella se encuentra ahora en ruinas. Su importancia radica en el hecho de que controla la �nica ruta segura por la que los ej�rcitos pueden viajar a trav�s de los pantanos del Cuello.\n\n[Root.Location.GetName] es un punto defensivo natural muy eficaz, pues crea una especie de embudo, dejando s�lo un peque�o paso seguro que ha protegido al Norte de invasiones sure�as durante miles de a�os. Entre las tres torres del castillo que quedan en pie se controla el camino desde todos los lados y los enemigos deben pasar entre ellas para cruzarlo. Para asaltar cualquiera de las tres torres, un atacante debe exponer su espalda a las flechas de las otras dos, mientras que vadea su foso y escala las paredes de piedra h�medas impregnadas de musgo blanco y viscoso.;;;;;;;;;x
ca_dun_fort;The Dun Fort;The Dun Fort;;;The Dun Fort;;;;;;;;;x
ca_dun_fort_desc;[Root.Location.GetName] is a stout castle of dun-colored stone standing watch over the town and harbor of Duskendale, in the Crownlands. Though smaller than the grand seats of the great houses, it is a solid, well-built holdfast, garrisoned to guard the approach to the harbor and keep the peace of the town below.\n\nThe Dun Fort has stood witness to Duskendale's turbulent history, including the infamous Defiance of Duskendale, and remains an important stronghold for whoever holds the town.;;;;;;;;;;;;;x
ca_winterfell;Winterfell;Winterfell;;;Winterfell;;;;;;;;;x
ca_winterfell_desc;[Root.Location.GetName] is the ancient seat of House Stark, a vast and sprawling castle of grey stone built above hot springs that keep its halls warm even in the depths of winter. Its walls have never fallen to a besieging army.\n\n[Root.Location.GetName] serves as the seat of power for the North, its godswood, crypts, and towers a testament to the thousands of years the Starks have ruled from here.;;;;;;;;;;;;;x
ca_riverrun;Riverrun;Riverrun;;;Riverrun;;;;;;;;;x
ca_riverrun_desc;[Root.Location.GetName] is the seat of House Tully, built on a triangle of land where the Tumblestone flows into the Red Fork. Deep moats connect the two rivers on the landward side, and the castle can be flooded to become a fortified island, making it exceptionally difficult to besiege.\n\n[Root.Location.GetName] commands the crossing of the Red Fork and has never been taken by force.;;;;;;;;;;;;;x
ct_gold_cloaks;Gold Cloaks Barracks;Casernes des manteaux d'or;;;Cuartel de los Capas Doradas;;;;;;;;;x
ct_gold_cloaks_desc;The City Watch of [Root.Location.GetName], also known as the gold cloaks, are the defenders of the city of [Root.Location.GetName] and the enforcers of the law, sworn only to the Crown. There are two sets of barracks for the City Watch, the East Barracks by the Dragon Gate and the West Barracks near Cobbler's Square.\n\nThe City Watch wear cloaks, usually made of heavy wool, dyed gold. The officers (such as the captains of the gates into the city) wear black breastplates ornamented with four golden disks. They can be used as guards, foot soldiers or in some cases, as mounted lancers. Nonetheless, the watchmen are not true soldiers, and their discipline in a pitched battle shows this fact.;Le Guet de Port-R�al, dont les membres sont surnomm�s les manteaux d'or, est le corps de maintien de l'ordre de Port-R�al. Il est sous l'autorit� directe de la couronne. Le Guet dispose de deux corps de casernes, les Casernes de l'Est pr�s de la Porte du Dragon et les Casernes de l'Ouest � proximit� de la place Cr�pin.\n\nLes membres du Guet portent des capes dor�es et les officiers (comme les capitaines des portes de la ville) arborent �galement un pectoral en d'acier noir d�cor� de dorures. Ils peuvent servir de gardes, de soldats pi�tons et dans certains cas comme lanciers mont�s. N�anmoins les manteaux d'or ne sont pas de vrais soldats et ils ne sont pas assez disciplin�s pour participer � de v�ritables batailles rang�es.;;;La Guardia de la Ciudad de [Root.Location.GetName], tambi�n conocida como los Capas Doradas, son los defensores formales de la ciudad de [Root.Location.GetName]. Son los encargados de hacer cumplir las leyes, respondiendo s�lo ante la Corona. La Guardia de la Ciudad dispone de dos cuarteles principales, el Cuartel del Este en la Puerta del Drag�n y el Cuartel del Oeste junto a la Plaza de los Zapateros.\n\nLa Guardia de la Ciudad viste capas doradas usualmente hechas de lana pesada te�ida de dorado. Los oficiales (tales como los capitanes de las puertas de la ciudad) llevan armaduras negras ornamentadas con cuatro discos dorados. Pueden servir de guardias, soldados de a pie o, en algunos casos, lanceros montados. No obstante, los hombres de la guardia no son verdaderos soldados, y su disciplina en la batalla muestra este hecho.;;;;;;;;;x
ca_dragonstone;[Root.Location.GetName];Peyredragon;;;[Root.Location.GetName];;;;;;;;;x
ca_dragonstone_desc;The ancient fortress of [Root.Location.GetName] was built using advanced Valyrian techniques of masonry that were lost in the Doom, causing it to look unique among all the castles in Westeros. The citadel of [Root.Location.GetName] is wrought all of black stone, its towers carved into the shapes of dragons, and 1,000 gargoyles carved into various shapes serve as brooding crenellations along the three curtain walls. [Root.GetName] is the central keep of [Root.Location.GetName], named as such because of the booming sound made by the powerful winds during storms.\n\nThough the castle is old and strong, it the island is too thinly populated to provide any great numbers of troops.;L'ancienne forteresse de Peyredragon fut construite gr�ce aux techniques de ma�onnerie des Valyriens, un savoir tr�s avanc� mais malheureusement disparu apr�s le Fl�au.  La citadelle de Peyredragon estr enti�rement compos�e de basalte, une pierre noire volcanique, ses tours ont la forme de dragons et mille gargouilles ornent les cr�neaux des trois enceintes. La tour Tambour est le donjon central de Peyredragon et tire son nom de ses surprenantes capacit�s de r�sonance lors des orages et temp�tes.\n\nSi le ch�teau est puissant et ancien, l'�le n'est pas assez peupl�e pour fournir de nombreuses troupes.;;;El ancestral fuerte de [Root.Location.GetName] fue construido usando avanzadas t�cnicas Valyrias de construcci�n que se perdieron tras la Maldici�n de Valyria, lo cual ha causado que el fuerte luzca diferente al resto de castillos de Poniente. La ciudadela de [Root.Location.GetName] est� toda ella construida con piedras negras, con sus torres esculpidas con la forma de dragones, y 1,000 gargolas talladas cada una diferente de las dem�s que sirv�n como almenas a lo largo de la triple muralla. Tambor de Piedra es la torre central de [Root.Location.GetName], llamada as� por el estruendo que provocan los poderosos vientos que chocan contra ella durante las tormentas.\n\nAunque el castillo es antiguo y poderoso, la isla est� demasiado poco poblada como para proporcionar un gran n�mero de tropas.;;;;;;;;;x
ct_lannisport;City Watch of [Root.Location.GetName];Guet de Port-Lannis;;;Guardia de la Ciudad de [Root.Location.GetName];;;;;;;;;x
ct_lannisport_desc;The City Watch of [Root.Location.GetName] is the formal policing and protection unit of [Root.Location.GetName]. Supported by the wealth of the West, they are known to be well-trained compared to those of King's Landing or Oldtown. They are regarded as the most disciplined feudal foot levy in all of Westeros.;Le Guet de Port-Lannis est le corps de maintien de l'ordre de la ville. Gr�ce aux richesses de l'Ouest, ses membres sont r�put�s pour �tre mieux entrain�s que les hommes du Guet de Port-R�al ou de Villevieille. Ils sont vus comme les lev�es pi�tonnes les plus disciplin�es de tout Westeros.;;;La Guardia de [Root.Location.GetName] es la unidad que oficialmente vigila y protege [Root.Location.GetName]. Apoyada por la riqueza de Occidente, son conocidos por estar bien entrenados en comparaci�n con las Guardias de Desembarco del Rey o de Antigua.  Es considerada la m�s disciplinada tropa de hombres a pie de todo Poniente.;;;;;;;;;x
ca_titan_castle_desc;The Titan of [Root.GetName] is a massive stone and bronze statue that guards the entrance into the lagoon where [Root.GetName] is situated. It is the primary line of defense for [Root.GetName] and lets out a loud blast whenever a ship approaches the entrance to warn the Arsenal of its coming. Lomas Longstrider named it one of his nine 'Wonders Made by Man'.;Le Titan de Braavos est une statue de granit noir gigantesque qui enjambe la passe menant � Braavos;;;El Tit�n de [Root.GetName] es una inmensa estatua de piedra y bronce que guarda la entrada a la laguna en la que [Root.GetName] se encuentra situada. Es la primera l�nea de defensa de [Root.GetName], y con un sonoro rugido avisa al Arsenal de la llegada de cualquier barco que se acerque. Lomas Pasolargo lo nombr� como una de sus nueve 'Maravillas Creadas por el Hombre'.;;;;;;;;;x
ca_asoiaf_ibben_basevalue_1;Small [Root.Location.Culture.GetName] Fort;Petit fort ibb�nien;;;Peque�o Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_ibben_basevalue_2;Large [Root.Location.Culture.GetName] Fort;Grand fort ibb�nien;;;Gran Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_ibben_basevalue_3;Small [Root.Location.Culture.GetName] Castle;Petit ch�teau ibb�nien;;;Peque�o Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_ibben_basevalue_4;Common [Root.Location.Culture.GetName] Castle;Ch�teau ibb�nien ordinaire;;;Castillo Mediano [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_ibben_basevalue_5;Large [Root.Location.Culture.GetName] Castle;Grand ch�teau ibb�nien;;;Gran Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_ibben_basevalue_6;Huge [Root.Location.Culture.GetName] Fortress;Puissante forteresse ibb�nienne;;;Enorme Fortaleza [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_1;Small [Root.Location.Culture.GetName] Village;Hameau ibb�nien;;;Peque�a Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_2;[Root.Location.Culture.GetName] Village;Village ibb�nien;;;Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_3;Small [Root.Location.Culture.GetName] Town;Bourg ibb�nien;;;Peque�o Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_4;Large [Root.Location.Culture.GetName] Town;Petite ville ibb�nienne;;;Gran Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_5;Small [Root.Location.Culture.GetName] City;Ville ibb�nienne;;;Peque�a Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_ibben_basevalue_6;Large [Root.Location.Culture.GetName] City;Grande ville ibb�nienne;;;Gran Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
tb_wildling_barracks;Small [Root.Location.Culture.GetName] Barracks;Petite caserne sauvageonne;;;Peque�os Barracones [Root.Location.Culture.GetName];;;;;;;;;x
tb_wildling_barracks2;[Root.Location.Culture.GetName] Barracks;Caserne sauvageonne;;;Barracones [Root.Location.Culture.GetName];;;;;;;;;x
tb_wildling_barracks3;Large [Root.Location.Culture.GetName] Barracks;Grande caserne sauvageonne;;;Grandes Barracones [Root.Location.Culture.GetName];;;;;;;;;x
tb_wildling_barracks4;Fortified [Root.Location.Culture.GetName] Barracks;Caserne sauvageonne fortifi�e;;;Barracones Fortificados [Root.Location.Culture.GetName];;;;;;;;;x
ca_red_keep;[Root.GetName];The Red Keep;;;[Root.GetName];;;;;;;;;x
ca_red_keep_desc;[Root.GetName], built by Aegon the Conqueror atop Aegon's Hill, is a great fortress of pale red stone overlooking King's Landing and Blackwater Bay. Its seven drum-towers, capped with iron ramparts, rise above a warren of tunnels, dungeons, and secret passages known only to the royal family. As the seat of the Iron Throne, it stands as the beating heart of the Seven Kingdoms and the most heavily fortified stronghold in the realm.;;;;;;;;;;;;x
ca_valyrian_palace;Valyrian Palace;;;;;;;;;;;;;x
ca_valyrian_palace_desc;A grand palace built in the ancient Valyrian style, its halls raised only for those who still speak the tongue and carry the blood of Old Valyria.;;;;;;;;;;;;x
ca_casterly_rock;[Root.GetName];Castral Roc;;;[Root.GetName];;;;;;;;;x
ca_casterly_rock_desc;[Root.GetName], the fortress is carved out of a great stone hill and its natural defences are further enhanced with walls and other structures. It is tunnelled through with halls and chambers, with a huge keep at its peak. After Harrenhal, it is the second-largest castle in the realm with some of the strongest defences in the world.;Castral Roc, la forteresse est en fait un rocher colossal dont les d�fenses naturelles ont �t� renforc�es par des murs, des tours et d'autres ouvrages d�fensifs. Les galeries des mines ont �t� transform�es en salles et loges et un fort a �t� construit au sommet. Il s'agit du deuxi�me plus grand ch�teau de Westeros apr�s Harrenhal et il dispose des d�fenses les plus efficaces du continent.;;;[Root.GetName] es una fortaleza tallada en una gran monta�a de piedra, y sus defensas naturales han sido fortalecidas con muros, torres y otras estructuras defensivas. Dentro de la monta�a est�n las dependencias mayores: el palacio, las habitaciones de la nobleza, dependencias de la servidumbre, cocinas, barracones, armer�as e incluso caballerizas. Tras Harrenhal, es el segundo castillo m�s grande en el reino, con algunas de las defensas m�s imponentes del mundo.;;;;;;;;;x
ct_the_citadel;The Citadel;The Citadel;;;The Citadel;;;;;;;;;x
ct_the_citadel_desc;[Root.Location.GetName] is the ancient seat of the Order of Maesters, a sprawling complex of towers, libraries, and laboratories in Oldtown. Its scholars, healers, and scribes have studied and preserved the knowledge of Westeros for thousands of years.\n\nThe walls and towers of [Root.Location.GetName] have been reinforced over the centuries, making it a more defensible bastion of learning than its scholarly purpose might suggest.;;;;;;;;;;;;;x
ct_titan_castle;Titan of [Root.GetName];Titan de Braavos;;;Tit�n de [Root.GetName];;;;;;;;;x
ct_titan_castle_desc;The Titan of [Root.GetName] is a massive stone and bronze statue that guards the entrance into the lagoon where [Root.GetName] is situated. It is the primary line of defense for [Root.GetName] and lets out a loud blast whenever a ship approaches the entrance to warn the Arsenal of its coming. Lomas Longstrider named it one of his nine 'Wonders Made by Man'.;Le Titan de Braavos est une statue de granit noir gigantesque enjambant la passe qui m�ne � la lagune de Braavos. C'est la premi�re ligne de d�fense de la cit�, il �met un rugissement qui sert � pr�venir de l'entr�e d'une navire dans la rade. C'est l'un des sept Merveilles de l'homme selon Lomas Grandpas.;;;El Tit�n de [Root.GetName] es una inmensa estatua de piedra y bronce que guarda la entrada a la laguna en la que [Root.GetName] se encuentra situada. Es la primera l�nea de defensa de [Root.GetName], y con un sonoro rugido avisa al Arsenal de la llegada de cualquier barco que se acerque. Lomas Pasolargo lo nombr� como una de sus nueve 'Maravillas Creadas por el Hombre'.;;;;;;;;;x
ca_hyrkooni_fortress;Hyrkooni Fortress;Fortresse hyrkoonie;;;Fortaleza Hyrkoon;;;;;;;;;x
ca_hyrkooni_fortress_desc;The three fortress cities of the Bone Mountains began as outposts and garrisons raised up by the Patriarchs of Hyrkoon to guard the western marches of their realm. Over the centuries, however, these forts grew into cities, whilst Hyrkoon itself withered away into dust. Now these three great fortress cities exact tribute from all those who seek to use the mountain passes across the Bone Mountains.;Les trois cit�s forteresses des Montagnes des Os �taient auparavant de simples avant-postes construits par les Patriarches d'hyrkoon pour garder les marches occidentales de leur royaume. Au fil des si�cles ces forts sont devenus des villes tandis que Hyrkoon disparaissait. D�sormais ces trois grandes forteresses extorquent des tribus � toutes les personnes d�sireuses de traverser les Montagnes des Os par les cols.;;;Las tres ciudades fortificadas de las Monta�as de los Huesos empezaron siendo fuertes, guarniciones y puestos de avanzada erigidos por los Patriarcas de Hyrkoon para proteger las marcas occidentales del reino. Con el paso de los siglos, estas fortalezas se acabar�an convirtiendo en verdaderas ciudades, mientras que Hyrkoon qued� reducida a polvo. Ahora estas tres grandes ciudades fortificadas exigen tributo a todo aquel que quiera usar los caminos que cruzan las Monta�as de los Huesos.;;;;;;;;;x
ca_asoiaf_yiti_basevalue_1;Small [Root.Location.Culture.GetName] Fort;Petit fort yitien;;;Peque�o Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_yiti_basevalue_2;Large [Root.Location.Culture.GetName] Fort;Grand fort yitien;;;Gran Fuerte [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_yiti_basevalue_3;Small [Root.Location.Culture.GetName] Castle;Petit ch�teau yitien;;;Peque�o Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_yiti_basevalue_4;Common [Root.Location.Culture.GetName] Castle;Ch�teau yitien ordinaire;;;Castillo Mediano [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_yiti_basevalue_5;Large [Root.Location.Culture.GetName] Castle;Grand ch�teau yitien;;;Gran Castillo [Root.Location.Culture.GetName];;;;;;;;;x
ca_asoiaf_yiti_basevalue_6;Huge [Root.Location.Culture.GetName] Fortress;Puissante forteresse yitienne;;;Enorme Fortaleza [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_1;Small [Root.Location.Culture.GetName] Village;Hameau yitien;;;Peque�a Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_2;[Root.Location.Culture.GetName] Village;Village yitien;;;Aldea [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_3;Small [Root.Location.Culture.GetName] Town;Bourg yitien;;;Peque�o Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_4;Large [Root.Location.Culture.GetName] Town;Petite ville yitienne;;;Gran Pueblo [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_5;Small [Root.Location.Culture.GetName] City;Ville yitienne;;;Peque�a Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
ct_asoiaf_yiti_basevalue_6;Large [Root.Location.Culture.GetName] City;Grande ville yitienne;;;Gran Ciudad [Root.Location.Culture.GetName];;;;;;;;;x
ca_kingsroad;Kingsroad;Route Royale;;;Camino Real;;;;;;;;;x
ca_kingsroad_desc;Kingsroad;Route Royale;;;Camino Real;;;;;;;;;x
ca_river_road;River Road;Route de la Rivi�re;;;Camino del R�o;;;;;;;;;x
ca_river_road_desc;River Road;Route de la Rivi�re;;;Camino del R�o;;;;;;;;;x
ca_goldroad;Goldroad;Route de l'Or;;;Camino Dorado;;;;;;;;;x
ca_goldroad_desc;Goldroad;Route de l'Or;;;Camino Dorado;;;;;;;;;x
ca_roseroad;Roseroad;Route de la Rose;;;Camino de las Rosas;;;;;;;;;x
ca_roseroad_desc;Roseroad;Route de la Rose;;;Camino de las Rosas;;;;;;;;;x
ca_oceanroad;Ocean Road;Route de l'Oc�an;;;Camino del Oc�ano;;;;;;;;;x
ca_oceanroad_desc;Ocean Road;Route de l'Oc�an;;;Camino del Oc�ano;;;;;;;;;x
ca_high_road;High Road;Grand-route;;;Camino Alto;;;;;;;;;x
ca_high_road_desc;High Road;Grand-route;;;Camino Alto;;;;;;;;;x
ct_culture_group_arabic_1;Camel Riding Ground;Piste d'entra�nement pour chameaux;Kamel-Reitgel�nde;;Campo de Monta de Camellos;;;;;;;;;x
ct_culture_group_arabic_2;Camel Riding Ground;Piste d'entra�nement pour chameaux;Kamel-Reitgel�nde;;Campo de Monta de Camellos;;;;;;;;;x
ct_culture_group_arabic_3;Camel Riding Ground;Piste d'entra�nement pour chameaux;Kamel-Reitgel�nde;;Campo de Monta de Camellos;;;;;;;;;x
ct_culture_group_arabic_4;Camel Riding Ground;Piste d'entra�nement pour chameaux;Kamel-Reitgel�nde;;Campo de Monta de Camellos;;;;;;;;;x
ca_ironwood;Ironwood Forest;For�t de ferrugier;;;Bosque de Palo Fierros;;;;;;;;;x
ca_ironwood_desc;Ironwood is a type of tree found in the North, it is a hard and black wood that is extremely durable and provides a strong material for building construction. The Lords of [Root.Location.GetName] control the largest ironwood forest and use it as a source of income to sell and also as a building material to create their strong keep. House Whitehill claims the ironwood and it has resulted in an age old blood feud.;Le ferrugier est un arbre que l'on trouve dans le Nord. Son feuillage est sombre et son bois est tr�s dur et r�sistant ce qui en fait un tr�s bon mat�riau de construction. La maison Forrestier d'Ironrath contr�le la plus grande for�t de ferrugiers et s'en sert comme d'une source de revenus et comme mat�riau de construction pour leur forteresse. La maison Blanchecolline dit que la for�t lui appartient, ce qui a r�sult� en une longue querelle entre les deux familles.;;;El Palo Fierro es un tipo de �rbol que se encuentra en el Norte. Su madera negra es muy dura y extremadamente resistente por lo que es un buen material de construcci�n. Los Se�ores de [Root.Location.GetName] controlan el bosque m�s grande de Palo Fierro y lo usan como una fuente de ingresos a trav�s de su venta, adem�s de utilizarlo como material de construcci�n para su fortaleza. La Casa Whitehill reclama el bosque de Palo Fierro, lo cual ha dado lugar a una vieja enemistad.;;;;;;;;;x
ca_sothoryos_1;Gold Mines;Mines d'or;;;Minas de Oro;;;;;;;;;x
ca_sothoryos_2;Spice Plantations;Plantations d'�pices;;;Plantaci�n de Especias;;;;;;;;;x
ca_sothoryos_3;Large Spice Plantations;Grandes plantations d'�pices;;;Gran Plantaci�n de Especias;;;;;;;;;x
ca_sothoryos_desc;Amongst the jungles and swamps and sullen, sun-baked rivers of Sothoryos can be found gold, pearls and precious spices beyond count. These great riches can be exploited by those who avoid death here.;Au c�ur de la jungle, dans les marais ou les fleuves de Sothoryos on peut trouver de l'or, des perles et de pr�cieuses �pices. Ces tr�sors peuvent �tre r�cup�r�s par ceux qui ne d�c�dent pas en chemin.;;;Entre las selvas, pantanos y r�os ba�ados por el sol de Sothoryos se pueden encontrar incontables cantidades de oro, perlas y especias. Estas grandes riquezas pueden ser explotadas por aquellos que eviten los peligros que all� se encuentran.;;;;;;;;;x
ct_sothoryos_1;Gold Mines;Mines d'or;;;Minas de Oro;;;;;;;;;x
ct_sothoryos_2;Spice Plantations;Plantations d'�pices;;;Plantaci�n de Especias;;;;;;;;;x
ct_sothoryos_3;Large Spice Plantations;Grandes plantations d'�pices;;;Gran Plantaci�n de Especias;;;;;;;;;x
