#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_job_castellan_free_folk;High Overseer;Grand Surveillant;;;Gran Supervisor;;;;;;;;;x
EVTDESCWILDLING4;The wildling rebels in [Root.GetName] have driven the last remnants of your forces from the province, and have chosen their war leader as their new chief.;Les rebelles sauvageons de [Root.GetName] ont vaincu vos dernières forces de la province et ont désigné leur meneur comme leur nouveau chef. ;;;Los salvajes rebeldes de [Root.GetName] derrotaron a tus últimas fuerzas de la provincia, y eligieron a su jefe de guerra como el nuevo Señor.;;;;;;;;;x
EVTOPTAWILDLING4;It's not worth the trouble anyway.;Cela n'en vaut pas la peine de toute façon.;;;No vale la pena.;;;;;;;;;x
EVTDESCWILDLING5;The wildlings of [From.GetName] claim you are not fit to be their ruler. They have rallied behind a local warrior in an attempt to drive you from the land.;Les sauvageons de [From.GetName] disent que vous n'êtes pas digne de les diriger. Ils se sont ralliés à un guerrier local dans le but de vous expulser de ces terres. ;;;Los salvajes de [Root.GetName] afirman que no eres apto para dirigirlos. Se han unido detrás de un guerrero local en un intento para que salgas de sus tierras.;;;;;;;;;x
EVTOPTAWILDLING5;I'll see them all dead before I give it up!;Avant que je renonce, ils seront tous morts ! ;;;Los veré muertos antes que rendirme!;;;;;;;;;x
EVTDESCWILDLING6;The wildling rebels in [From.GetName] have driven the last remnants of your forces from the province, and have chosen their war leader as their new chief.;Les rebelles sauvageons de [Root.GetName] ont vaincu vos dernières forces de la province et ont désigné leur meneur comme leur nouveau chef. ;;;Los salvajes rebeldes de [Root.GetName] derrotaron a tus últimas fuerzas de la provincia, y eligieron a su jefe de guerra como el nuevo Señor.;;;;;;;;;x
EVTOPTAWILDLING6;It's not worth the trouble anyway.;Cela n'en vaut pas la peine de toute façon.;;;No vale la pena.;;;;;;;;;x
EVTTOOLTIPWILDLING7;considers your fate.;considère votre destin.;;;considera tu destino;;;;;;;;;x
EVTDESCWILDLING7;You've captured a crow, a [From.GetManWoman] of the Night's Watch who calls [From.GetHerselfHimself] [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. Traditionally, the Free Folk execute any crows they capture, but sometimes they have been known to see sense and leave the Wall behind.;Vous avez capturé un corbeau, un(e) [From.GetManWoman] de la Garde de Nuit qui s'appelle [From.GetHerselfHimself] [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. Traditionnellement, le Peuple Libre exécute tous les corbeaux qu'il capture, mais parfois certains d'entre eux entendent raison et laissent le Mur derrière eux. ;;;Capturaste a un cuervo, un [From.GetManWoman] de la Guardia de la Noche que se llama [From.GetHerselfHimself] [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. Tradicionalmente, el Pueblo Libre ejecuta a cualquier cuervo que captura, pero a veces los cuervos tuvieron sentido común y dejaron el Muro a sus espaldas.;;;;;;;;;x
EVTOPTAWILDLING7;Kill [From.GetHerHim]. Burn the body.;Tuer-[From.GetHerHim]. Brûler le corps. ;;;Matadlo. Quemad el cuerpo.;;;;;;;;;x
EVTOPTBWILDLING7;Turn [From.GetHerHim].;Tourner-le(a);;;Transformadlo.;;;;;;;;;x
EVTTOOLTIPWILDLING8;considers your offer;considère votre offre;;;considera tu oferta;;;;;;;;;x
EVTDESCWILDLING8;You are dragged before the leader of your captors, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. 'I'm going to give you a choice, crow,' [From.GetSheHe] says, 'you can break your precious vow, abandon the Wall, and join me, or you can die. The choice is yours.';On vous traîne devant le chef de vos ravisseurs, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. 'Je vais te donner le choix, corbeau,' dit-[From.GetSheHe], 'tu peux briser tes précieux voeux, abandonner le Mur et me rejoindre, ou tu peux mourrir. Le choix t'appartient.';;;Eres arrastrado ante el líder de tus captores, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. 'Te voy a dar una opción, cuervo,' dijo, 'puedes romper tus preciosos votos, abandonar el Muro, y unirte a mi, o puedes morir. La elección es tuya.';;;;;;;;;x
EVTOPTAWILDLING8;...I am the watcher on the wall.;…je suis le veilleur au rempart. ;;;…Yo soy el vigilante del Muro.;;;;;;;;;x
EVTOPTBWILDLING8;Better to lose my honor than my life.;Mieux vaut perdre mon honneur que ma vie.;;;Mejor perder mi honor que mi vida.;;;;;;;;;x
EVTDESCWILDLING9;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] is dragged before you, and you offer to accept [From.GetHerHis] service in place of [From.GetHerHis] life. [From.GetSheHeCap] looks up at you, eyes cold.\n'...I am the watcher on the Wall.'\nYou swing the sword yourself.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] est trainé devant vous, et vous lui laissez le choix entre votre service et sa vie. [From.GetSheHeCap] lève les yeux vers vous, le regard triste et froid.\n'…Je suis le veilleur au rempart.'\nVou vous chargez vous-même de lui couper la tête.;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] es arrastrado frente a ti, y le dejas elegir entre entrar a tu servicio o su vida. [From.GetSheHeCap] mira hacia ti, con ojos fríos.\n'…Yo soy el vigilante del Muro.'\nTu mismo le cortas la cabeza con la espada.;;;;;;;;;x
EVTOPTAWILDLING9;Burn the body.;Brûler le corps. ;;;Quemar el cuerpo.;;;;;;;;;x
EVTDESCWILDLING10;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] is dragged before you, and you offer to accept [From.GetHerHis] service in place of [From.GetHerHis] life. [From.GetSheHeCap] looks up at you, eyes cold.\n'I accept.';[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] est trainé devant vous, et vous lui laissez le choix entre votre service et sa vie. [From.GetSheHeCap] lève les yeux vers vous, hésitant.\n'J'accepte.';;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] es arrastrado frente a ti, y le dejas elegir entre entrar a tu servicio o su vida. [From.GetSheHeCap] mira hacia ti, con ojos fríos.\n'Acepto.';;;;;;;;;x
EVTOPTAWILDLING10;So the crow finally sees sense.;Le corbeau a donc enfin entendu raison. ;;;Así que el cuervo por fin tiene sentido común.;;;;;;;;;x
EVTTOOLTIPWILDLING11;Your hunters head out.;Vos chasseurs font une sortie. ;;;Tus cazadores salen.;;;;;;;;;x
EVTDESCWILDLING11;Whilst raiding nearby lands, your men captured a suspected skinchanger from a small village. The [greenseer_target.GetManWoman], who calls [greenseer_target.GetHerHim]self [greenseer_target.GetFirstName] and is always followed by a [greenseer_target.GetAnimalCompanion], claims to have the greensight, and says [greenseer_target.GetSheHe] is a knowledgable healer. Your men fear [greenseer_target.GetHerHim] however, and urge you to kill [greenseer_target.GetHerHim].;Vos chasseurs sont rentrés, ramenant avec eux un vervoyant d'un village voisin. ;;;Tus cazadores salieron y volvieron con un verdevidente de una de las aldeas cercanas.;;;;;;;;;x
EVTOPTAWILDLING11;You will serve me from now on.;Tu me serviras désormais. ;;;Me servirás desde ahora.;;;;;;;;;x
EVTOPTBWILDLING11;Slit [greenseer_target.GetHerHis] throat;L’égorger;;;Me servirás desde ahora.;;;;;;;;;x
EVTDESCWILDLING12;A crow by the name of [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] and some of his men have deserted the Wall and ridden north, and are now raiding [From.Location.GetName].;Un corbeau du nom de [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] a déserté du Mur avec certains de ses hommes. Ils ont marché vers le nord et s'attaquent désormais à [From.Location.GetName].;;;El cuervo llamado[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] y algunos de sus hombres han desertado del Muro y cabalgaron al norte, y ahora están saqueando [From.Location.GetName].;;;;;;;;;x
EVTOPTAWILDLING12;You never can trust the crows.;On ne peut jamais croire un corbeau. ;;;Nunca se puede confiar en un cuervo.;;;;;;;;;x
EVTDESCWILDLING13;The Night's Watch deserters raiding [Root.GetName] have driven out the last of your forces and seized control of the province!;Les déserteurs de la Garde de Nuit qui ont attaqué [Root.GetName], ont vaincu vos dernières forces et ont pris le contrôle de la province ! ;;;¡Los desertores de la Guardia de la Noche que saquearon [Root.GetName] han derrotado a nuestras últimas fuerzas y han tomado control de la provincia!;;;;;;;;;x
EVTOPTAWILDLING13;Damn them!;Qu'ils soient maudits !;;;¡Que los Otros se los lleven!;;;;;;;;;x
EVTDESCWILDLING14;The Night's Watch deserters raiding [From.GetName] have driven out the last of your forces and seized control of the province!;Les déserteurs de la Garde de Nuit qui ont attaqué [Root.GetName], ont vaincu vos dernières forces et ont pris le contrôle de la province ! ;;;¡Los desertores de la Guardia de la Noche que saquearon [Root.GetName] han derrotado a nuestras últimas fuerzas y han tomado control de la provincia!;;;;;;;;;x
EVTOPTAWILDLING14;Damn them!;Qu'ils soient maudits!;;;¡Que los Otros se los lleven!;;;;;;;;;x
EVTDESCwildling.100;The Free Folk do not recognize the same concepts of heredity as those south of the Wall. A Wildling realm dies with its ruler, and your own death has come at last.;Le Peuple Libre ne connaît pas l'hérédité de ceux au sud du Mur. Un royaume Sauvageon meurt avec son dirigeant, et votre temps est venu. ;;;El Pueblo Libre no reconoce los mismos conceptos de herencia como aquellos del sur del Muro. Un reino salvaje muere con su gobernante, y tu propia muerte ha llegado.;;;;;;;;;x
EVTDESCwildling.100B;The [Root.Culture.GetName] tribes do not recognize the same concepts of heredity as those in more settled realms. A [Root.Culture.GetName] realm dies with its ruler, and your own death has come at last.;Le Peuple Libre ne connaît pas l'hérédité de ceux au sud du Mur. Un royaume Sauvageon meurt avec son dirigeant, et votre temps est venu. ;;;El Pueblo Libre no reconoce los mismos conceptos de herencia como aquellos del sur del Muro. Un reino salvaje muere con su gobernante, y tu propia muerte ha llegado.;;;;;;;;;x
EVTDESCwildling.100C;After your defeat against [FromFrom.PrimaryTitle.GetName], your prestige and authority has diminished so much that your followers no longer recognise you as [Root.GetKingQueen].;Le Peuple Libre ne connaît pas l'hérédité de ceux au sud du Mur. Un royaume Sauvageon meurt avec son dirigeant, et votre temps est venu. ;;;El Pueblo Libre no reconoce los mismos conceptos de herencia como aquellos del sur del Muro. Un reino salvaje muere con su gobernante, y tu propia muerte ha llegado.;;;;;;;;;x
EVTOPTAwildling.100;My realm is no more.;Mon royaume n'est plus.;;;Mi reino ya no lo es más.;;;;;;;;;x
EVTDESCwildling.101;The Free Folk do not recognize the same concepts of heredity as those south of the Wall, and will not hesitate to abandon a weak heir. Your heir [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] does not seem to have earned the respect of the men yet, and as so your realm will die with you when you pass.;Le Peuple Libre ne reconnaît pas les mêmes concepts d'hérédité qu'au Sud du Mur, et n'hésitera pas à abandonner un héritier faible. Votre héritier [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] ne semble pas encore avoir mérité le respect de vos hommes, par conséquent votre royaume mourra avec vous.;;;El Pueblo Libre no reconoce los mismos conceptos de herencia que aquellos del sur del Muro, y no van a dudar en abandonar un heredero débil. Tu heredero [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] no parece haberse ganado el respeto de los hombres todavía, y si sigue así, el reino morirá cuando tu mueras.;;;;;;;;;x
EVTDESCwildling.101B;The [Root.Culture.GetName] tribes do not recognize the same concepts of heredity as those in more settled realms, and will not hesitate to abandon a weak heir. Your heir [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] does not seem to have earned the respect of the men yet, and as so your realm will die with you when you pass.;Le Peuple Libre ne reconnaît pas les mêmes concepts d'hérédité qu'au Sud du Mur, et n'hésitera pas à abandonner un héritier faible. Votre héritier [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] ne semble pas encore avoir mérité le respect de vos hommes, par conséquent votre royaume mourra avec vous.;;;El Pueblo Libre no reconoce los mismos conceptos de herencia que aquellos del sur del Muro, y no van a dudar en abandonar un heredero débil. Tu heredero [Root.Heir.GetFirstName] [Root.Heir.GetOnlyDynastyName] no parece haberse ganado el respeto de los hombres todavía, y si sigue así, el reino morirá cuando tu mueras.;;;;;;;;;x
TOOLTIPwildling.101;For a tribal ruler's heir to retain any High Lordships or higher they must be a capable §Ymale adult§! and have one of the following:\n-10 martial\n-10 diplomacy\n-500 prestige\n-Formidable Warrior\n;Pour que l'héritier d'un sauvageon conserve un titre de Lord ou supérieur, il doit être un §Yhomme adulte§! et avoir au choix :  \n-10 de martial\n-10 de diplomacie\n-500 de prestige\n-Guerrier formidable\n;;;Para que el heredero de un salvaje retenga cualquier Gran Señorío o superior, debe ser un hombre crecido y tener cualquiera de los siguientes:\n-10 de marcial\n-10 de diplomacia\n-500 en prestigio\n-Guerrero Formidable\n;;;;;;;;;x
TOOLTIPwildling.101B;A §Ydeserter§! of the Night's Watch must obtain a §Ywildling heir§! for their chiefdom to survive;Pour que l'héritier d'un sauvageon conserve un titre de Lord ou supérieur, il doit être un §Yhomme adulte§! et avoir au choix :  \n-10 de martial\n-10 de diplomacie\n-500 de prestige\n-Guerrier formidable\n;;;Para que el heredero de un salvaje retenga cualquier Gran Señorío o superior, debe ser un hombre crecido y tener cualquiera de los siguientes:\n-10 de marcial\n-10 de diplomacia\n-500 en prestigio\n-Guerrero Formidable\n;;;;;;;;;x
EVTOPTBwildling.101;I know the customs of my own people!;Je connais les coutumes de mon propre peuple !;;;Conozco las costumbres de mi propia gente!;;;;;;;;;x
EVTDESCwildling.102;You have been captured by Wildlings. Given their contempt for the Watch, it seems almost certain they will kill you. For now, you can only wait.;Vous avez été capturé par des Sauvageons. Etant donné leur mépris pour la Garde, il semble presque certain qu'ils vont vous tuer. Pour l'instant, vous ne pouvez qu'attendre. ;;;Has sido capturado por los salvajes. Debido a su desprecio de la Guardia de la Noche, parece casi seguro que van a matarte. Por ahora, solo puedes esperar.;;;;;;;;;x
EVTOPTAwildling.102;What fate awaits me?.;Quel destin m'attend ? ;;;¿Qué destino me espera?;;;;;;;;;x
EVTDESCwildling.20;The Free folk under your leadership have successfully subjucated and destroyed the Nights Watch. ;Sous votre autorité le Peuple Libre est parvenu à vaincre et à détruire la Garde de Nuit.;;;El Pueblo Libre, bajo tu liderazgo, ha vencido y subyugado a la Guardia de la Noche.;;;;;;;;;x
EVTOPTAwildling.20;We will now march south and take the Seven Kingdoms too!;Nous allons maintenant fondre sur le sud et nous emparer des Sept Couronnes !;;;Marcharemos al Sur y tomaremos los Siete Reinos!;;;;;;;;;x
EVTOPTBwildling.20;No, I'd rather not.;Non, je ne préfère pas.;;;No, prefiero no hacerlo.;;;;;;;;;x
EVTNAMEwildling.21;The Rise of the Free Folk;L'Heure du Peuple Libre;;;El Levantamiento del Pueblo Libre.;;;;;;;;;x
EVTDESCwildling.21;The Nights Watch no long stand to protect the realm from the perils beyond the wall, the Seven Kingdoms is now under attack by forces from beyond the wall.;La Garde de Nuit n'est plus là pour protéger le royaume des périls venus d'Au-delà du Mur, les Sept Couronnes sont maintenant attaquées par des forces venues d'Au-delà du Mur.;;;La Guardia de la Noche no protegerá más al reino de los peligros de más allá del Muro, ahora los Siete Reinos están bajo ataque de las fuerzas de Más-allá-del-Muro.;;;;;;;;;x
EVTOPTAwildling.21;....;…;;;…;;;;;;;;;x
winterhorn;The Horn of Winter;Le Cor de l'Hiver;;;El Cuerno del Invierno;;;;;;;;;x
winterhorn_desc;This character has found the Horn of Winter;Ce personnage a trouvé le Cor de l'Hiver;;;Este personaje ha encontrado el Cuerno del Invierno;;;;;;;;;x
blow_winterhorn;Blow the Horn of Winter;Sonner le Cor de l'Hiver;;;Soplar el Cuerno del Invierno;;;;;;;;;x
blow_winterhorn_desc;Blow the horn and send the wall crashing to the ground;Sonner le Cor de l'Hiver et mettre à bas le Mur;;;Soplar el Cuerno y derribar el Muro;;;;;;;;;x
destroy_winterhorn;Destroy the Horn of Winter;Détruire le Cor de l'Hiver;;;Destruir el Cuerno del Invierno;;;;;;;;;x
destroy_winterhorn_desc;Break the horn so it can never be used by wildlings to destroy the wall;Casser le Cor afin qu'aucun sauvageon ne puisse l'utiliser pour détruire le Mur;;;Romper el Cuerno de modo que ningún salvaje pueda utilizarlo para destruir el Muro;;;;;;;;;x
EVTNAMEwildling.22;The Horn of Winter Blown;Le Cor de l'Hiver sonne;;;Suena el Cuerno del Invierno;;;;;;;;;x
EVTDESCwildling.22; And Joramun blew the Horn of Winter and woke the giants from the earth. The legends are truer than anyone ever imagined. [From.GetTitledFirstName] has found the Horn of Winter and blow in. The Wall is in danger and it seems as though every raven in the North flies south to warn us. The wildlings are coming!;Et Joramun sonna le Cor de l'Hiver et réveilla les géants des profondeurs de la terre. Les légendes contiennent plus de vérité que le pensent les hommes. [From.GetTitledFirstName] a trouvé le Cor de l'Hiver et l'a sonné. Le Mur est en danger et il semble que tous les corbeaux du Nord volent vers le sud pour nous prévenir. Les sauvageons arrivent !;;; Y Joramun sopló el Cuerno del Invierno y despertó a los gigantes de la tierrra. Las leyendas son más reales que lo que la gente imaginaba. [From.GetTitledFirstName] encontró el Cuerno del Invierno y lo sopló. El Muro está en peligro y parece que todos los cuervos del Norte vuelan al Sur para advertirnos. ¡Los salvajes están viniendo!;;;;;;;;;x
EVTOPTAwildling.22;Dark wings, dark words;Noires ailes, noires nouvelles;;;Alas negras, palabras negras.;;;;;;;;;x
EVTDESCwildling.23;Your men have come across an ancient burial site in [Root.Location.GetName]. The runes they've found carved into the rock there tell us these are no Andal graves, but from the time when the First Men ruled the Seven Kingdoms with the Children of the Forest. We should tread careful, the gods, old and new alike, are watching.;Vos hommes ont découvert une sépulture antique à [Root.Location.GetName]. Les runes gravées dans le roc qu'ils ont vu nous apprennent qu'il ne s'agit pas de tombes Andales. Il semble qu'elles datent du temps où les Premiers Hommes et les Enfants de la Forêt régnaient sur Westeros. Nous devrions marcher prudemment, les dieux, anciens comme nouveaux, nous observent. ;;;Tus hombres han pasado por un antiguo cementerio en [Root.Location.GetName]. Las runas encontradas esculpidas en la roca nos dicen que no son tumbas Ándalas, sino del tiempo cuando los Primeros Hombres gobernaban los Siete Reinos con los Niños del Bosque. Deberíamos actuar cuidadosamente, los Dioses, nuevos y antiguos, nos observan.;;;;;;;;;x
EVTOPTAwildling.23;We must find the Horn. Dig them up. The gods will understand.;Nous devons trouver le Cor. Déterrez-les, les dieux comprendront. ;;;Debemos encontrar el Cuerno. Desenterradlos. Los Dioses lo entenderán.;;;;;;;;;x
EVTOPTBwildling.23;The dead are likely dull fellows...leave the graves be.;Les morts sont probablement des compagnons fort peu sympathiques… laissez les tombes tranquilles. ;;;Los muertos probablemente sean compañeros muy poco simpáticos...dejad las tumbas tranquilas.;;;;;;;;;x
EVTNAMEwildling.24;The Horn of Winter Destroyed;Le Cor de l'Hiver a été détruit;;;El Cuerno del Invierno ha sido destruido;;;;;;;;;x
EVTDESCwildling.24;The Night's Watch reports that the legendary Horn of Winter has been discovered and destroyed by [From.GetTitledFirstName]. Or so they would claim. But tearing some dusty old horn from beyond the Wall asunder is no proof of a legend's destruction.;Les hommes de la Garde de Nuit disent que le Cor de l'Hiver a été découvert et détruit par [From.GetTitledFirstName]. En tout cas ils le prétendent. Mais détruire un vieux cor poussieureux provenant d'Au-delà du Mur ne prouve pas que l'on a détruit une légende.;;;La Guardia de la Noche dice que el legendario Cuerno del Invierno ha sido encontrado y destruido por [From.GetTitledFirstName]. O así dicen. Pero romper un viejo cuerno polvoriento de más allá del Muro no es ninguna prueba de la destrucción de la leyenda.;;;;;;;;;x
EVTOPTAwildling.24;Still, the realm owes [From.GetHerHim] a great debt.;Qu'importe, le royaume a une grande dette envers [From.GetHerHim];;;Sin embargo, el reino le debe mucho a [From.GetHerHim];;;;;;;;;x
EVTOPTBwildling.24;Next they'll tell us they've exterminated all the grumkins and snarks!;Bientôt ils nous diront qu'ils ont exterminés toutes les tarasques et les snarks !;;;¡Después nos dirán que han exterminado a todos los grumkins y snarks!;;;;;;;;;x
EVTOPTCwildling.24;A disaster! [From.GetSheHeCap] will die by my hand!;Un désastre ! Je jure qu'[From.GetSheHeCap] mourra de ma propre main !;;;¡Un desastre! ¡Juro que lo mataré con mis propias manos!;;;;;;;;;x
EVTNAMEwildling.25;The Horn of Winter;Le Cor de l'Hiver;;;El Cuerno del Invierno;;;;;;;;;x
EVTDESCwildling.25;They say it looks nothing like anyone imagined it, but reports are saying the legends are true. [From.GetTitledFirstName] has found the fabled Horn of Winter!;Ils disent qu'il ne ressemble en rien à ce que tout le monde avait imaginé, mais que les légendes disent vrai. [From.GetTitledFirstName] a trouvé le légendaire Cor de l'Hiver ! ;;;Dicen que no se parece en nada a lo que todos habían imaginado, pero las noticias dicen que las leyendas son verdaderas. ¡[From.GetTitledFirstName] ha encontrado el legendario Cuerno del Invierno!;;;;;;;;;x
EVTOPTAwildling.25;The question is, what will [From.GetSheHe] do with it?;La question est, que va-t-[From.GetSheHe] en faire ?;;;La pregunta es, ¿qué hará con él?;;;;;;;;;x
CB_NAME_WILDLING_INVASION;Wildling Invasion;Invasion Sauvageonne;;;Invasión Salvaje;;;;;;;;;x
WAR_NAME_WILDLING_INVASION;$CLAIMANT$'s$ORDER$ Invasion of $SECOND$;$ORDER$ de $CLAIMANT$ invasion de $SECOND$;$ORDER$$FIRST_ADJ$ Invasion von $SECOND$;;$ORDER$$FIRST_ADJ$ invasión de $SECOND$;;;;;;;;;x
steal_spearwife;[Root.Get_steal_spearwife_decision];[Root.Get_steal_spearwife_decision];;;[Root.Get_steal_spearwife_decision];;;;;;;;;x
steal_spearwife_male;Steal a Spearwife;Enlever une piqueuse;;;Robar una Mujer del Acero;;;;;;;;;x
steal_spearwife_female;Steal a Man;Enlever une piqueuse;;;Robar una Mujer del Acero;;;;;;;;;x
steal_spearwife_desc;In marriage, the men of the Free Folk are expected to be quite forceful with women, going so far as stealing them from their home or clan. The women, in turn, are expected to put up a fight every step of the way. It is believed that a true man will steal a woman from afar to strengthen the clan.;S'il veut se marier, un homme du Peuple Libre doit aller chercher sa future femme hors de son village et l'enlever. La femme et sa famille doivent se  défendre de cette tentative de rapt, et l'homme doit prouver en surmontant cette opposition par la force ou la ruse. Un véritable homme se doit de chercher une femme le plus loin possible pour pouvoirr renforcer son clan. ;;;En el matrimonio, se espera que los hombres del pueblo libre sean muy contundentes con las mujeres, llegando incluso a robarlas de su casa o clan. De las mujeres, a su vez, se espera que se defienda lo máximo posible para evitar el rapto. Se cree que un hombre de verdad tiene que robar a una mujer de muy lejos para fortalecer el clan.;;;;;;;;;x
TOOLTIP_steal_spearwife;You will go in search of a [Root.GetHusbandWifeOpp] to steal;Vous allez partir à la recherche d'une femme à enlever.;;;Vas a ir en busca de una mujer que robar;;;;;;;;;x
EVTDESCwildling.50;You were roaming the lands of a neighbouring tribe in search of a strong wife to steal when you came across a small village. There seemed to be no men here guarding the women and children, and so there was no resistance when you walked upto what you judged the strongest and fiercest woman here...;Vous erriez sur les terres d'une tribue voisine à la recherche d'une femme forte à enlever lorsque vous êtes tombé sur un petit village. Aucun homme ne semblaient garder les femmes et les enfants, aussi n'avez vous rencontré aucune résistance lorsque vous vous êtes dirigé vers la femme que vous avez jugé la plus forte et la plus fière...;;;Estás vagando por las tierras de una tribu vecina en busca de una esposa fuerte que robar cuando llegas a un pequeño pueblo. No parecía haber ningún hombre custodiando, por lo tanto no hubo resistencia cuando encontraste, a tu juicio, a la mujer más fuerte y más feroz...;;;;;;;;;x
EVTDESCwildling.50B;You were roaming the lands of a neighbouring tribe in search of a strong man to steal when you came across a small village. There seemed to be only one man here guarding the women and children, and so there was no resistance when you walked straight upto him for a challenge...;Vous erriez sur les terres d'une tribue voisine à la recherche d'une femme forte à enlever lorsque vous êtes tombé sur un petit village. Aucun homme ne semblaient garder les femmes et les enfants, aussi n'avez vous rencontré aucune résistance lorsque vous vous êtes dirigé vers la femme que vous avez jugé la plus forte et la plus fière...;;;Estás vagando por las tierras de una tribu vecina en busca de una esposa fuerte que robar cuando llegas a un pequeño pueblo. No parecía haber ningún hombre custodiando, por lo tanto no hubo resistencia cuando encontraste, a tu juicio, a la mujer más fuerte y más feroz...;;;;;;;;;x
EVTOPTAwildling.50;She will make a fine Spearwife;Elle fera une bonne piqueuse;;;Será una buena Mujer del Acero;;;;;;;;;x
EVTOPTAwildling.50B;I will take this man for my own;Elle fera une bonne piqueuse;;;Será una buena Mujer del Acero;;;;;;;;;x
TOOLTIPwildling.51;You will fight with [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] and try to make [Root.GetHerHimOpp] your [Root.GetHusbandWifeOpp];Vous allez vous battre avec [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] pour tenter de faire d'elle votre piqueuse;;;Luchas con [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] para tratar de hacerla tu Mujer del Acero;;;;;;;;;x
EVTOPTBwildling.51;No, I will find a better [Root.GetHusbandWifeOpp] elsewhere;Non, je vais trouver une meilleure femme autre part;;;No, encontraré una esposa mejor en otro lugar.;;;;;;;;;x
EVTOPTCwildling.51;I give up, lets go home;J'abandonne, rentrons à la maison;;;Me doy por vencido, vuelvo a casa.;;;;;;;;;x
EVTDESCwildling.52;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] put up a strong fight, a sure sign [FromFrom.GetSheHe] will make a fine [Root.GetHusbandWifeOpp] for a warrior of the Free Folk. [FromFrom.GetSheHeCap] has now accepted me as as a [Root.GetHusbandWife].;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] s'est battue comme une furie, un bon signe qui démontre qu'elle fera une bonne femme pour un guerrier du peuple libre. Elle m'a désormais accepté comme son mari.;;;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] me ha dado una dura batalla, un signo de que será una buena esposa para un guerrero del pueblo libre. Ahora ella me ha aceptado como marido.;;;;;;;;;x
EVTOPTAwildling.52;I am a true [Root.GetManWoman] of the Free Folk;Je suis un vrai homme.;;;Soy un hombre de verdad.;;;;;;;;;x
EVTDESCwildling.53;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] proved too strong willed and fierce for me. We fought all the way on the journey back to [Root.Capital.GetName], eventually [From.GetSheHe] overwhelmed me and escaped.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] était trop forte pour moi. Nous nous sommes battu durant tout le voyage de retour jusqu'à [Root.Capital.GetName], et elle a fini par me battre et s'enfuir.;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] resultó demasiado tenaz y feroz para mí. Hemos luchado todo el viaje de regreso a [Root.Capital.GetName], y al final consiguió derrotarme y escapar.;;;;;;;;;x
EVTOPTAwildling.53;How humiliating;Quelle humiliation !;;;Que humillación!;;;;;;;;;x
EVTDESCwildling.54;Your [From.GetRootRelation] [From.GetFirstName] has proved themself a true man of the Free Folk, for he has ventured bravely into enemy tribal lands and captured himself a spearwife.;Votre [From.GetRootRelation] [From.GetFirstName] a prouvé qu'il était un vrai homme du peuple libre, il s'est aventuré jusqu'aux terres d'une tribue ennemie et a enlevé une piqueuse pour en faire sa femme.;;;[From.GetRootRelation] [From.GetFirstName] ha demostrado ser un verdadero hombre del pueblo libre, porque él se ha aventurado con valentía en las tierras tribales enemigas y capturó a una Mujer del Acero.;;;;;;;;;x
EVTDESCwildling.54B;Your [From.GetRootRelation] [From.GetFirstName] has proved themself to be remarkable woman of the Free Folk, for she has ventured bravely into enemy tribal lands and captured herself a man for a husband.;Votre [From.GetRootRelation] [From.GetFirstName] a prouvé qu'il était un vrai homme du peuple libre, il s'est aventuré jusqu'aux terres d'une tribue ennemie et a enlevé une piqueuse pour en faire sa femme.;;;[From.GetRootRelation] [From.GetFirstName] ha demostrado ser un verdadero hombre del pueblo libre, porque él se ha aventurado con valentía en las tierras tribales enemigas y capturó a una Mujer del Acero.;;;;;;;;;x
EVTOPTAwildling.54;I am proud!;Voilà un homme !;;;Buen hombre!;;;;;;;;;x
