#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
OTHER;The;Le;;;El;;;;;;;;;x
EVTDESCcold_winds.712;The Eyrie was long thought to be impregnable, but has been unable to resist the onslaught of The Others. By all accounts they swarmed up the Giant's Lance in their thousands, overwhelming the formidable defensive forts. The castle and all its inhabitants were taken by the forces of winter, who now have The Vale in their grasp.;Les Eyrie ont longtemps ÈtÈ pensÈs imprenables, mais n'ont pu rÈsister ‡ l'assaut des Autres. Selon toute vraisemblance, ils ont essaimÈ jusqu'en haut de la Lance du GÈant, leur multitude renversant les remparts et les forts. Le ch‚teau et ses habitants ont ÈtÈ pris par les forces de l'hiver, qui tiennent dÈsormais le Val sous leur emprise.;;;El Nido de ¡guilas se ha considerado inexpugnable desde su creaciÛn, pero ha sido incapaz de resistir el asalto de los Otros. Subieron por miles la Lanza del Gigante, sobrepasando los formidables fuertes defensivos. El castillo y todos sus habitantes han sido tomados por las fuerzas del Invierno, que ahora tienen todo el Valle a su merced.;;;;;;;;;x
EVTOPTAcold_winds.712;No castle is safe it seems;Nul ch‚teau ne semble ‡ l'abri;;;Parece que ning˙n castillo es seguro;;;;;;;;;x
EVTDESCcold_winds.713;Another great fortress has fallen to The Others...the great Casterly Rock. The Westerlands have long been in the grip of this harsh winter, and so could not resist the endless swarm which overwhelmed first The Lion's Mouth, and after that The Golden Gallery and The Hall of Heroes, where the defenders made their last stand.;Une autre grande forteresse est tombÈe devant les Autres... Castral Roc. Les Terres de l'Ouest ont subi l'emprise de ce long hiver, et n'ont pu rÈsister ‡ l'essaim infini qui a d'abord dÈferlÈ sur la Bouche du Lion, puis sur la galerie d'Or, et enfin sur la salle des HÈros o˘ les assiÈgÈs ont fait face pour la derniËre fois.;;;Otra gran fortaleza ha caido en poder de los Otros... la gran Roca Casterly. Las Tierras del Occidente han estado mucho tiempo en las garras de este duro invierno, y no han podido resistir el asalto sin fin que sobrepasÛ primero la Boca del LeÛn, y tras ella la GalerÌa Dorada y la Sala de los HÈroes, donde los defensores resistieron hasta el final.;;;;;;;;;x
EVTOPTAcold_winds.713;The gold of the West cannot buy safety from winter;L'or de l'Ouest n'a pu payer l'hiver pour sa sauvegarde.;;;El oro del Occidente no puede comprar seguridad al Invierno.;;;;;;;;;x
EVTDESCcold_winds.714;Harrenhal, the largest castle in all the Seven Kingdoms, has fallen to The Others. Despite the monstrously thick curtain walls, the defenders could not hold back the tide. Each of the five great towers fell one by one until all in the castle were taken. Now the fortress stands cold and broken next to the frozen over God's Eye.;Harrenhal, le plus grand ch‚teau des Sept Couronnes, est tombÈ devant les Autres. MalgrÈ l'Èpaisseur des remparts, les assiÈgÈs n'ont pu repousser la vague. Les cinq grandes tours sont tombÈes une ‡ une jusqu'‡ la prise du ch‚teau. Maintenant la forteresse gÓt, froide et brisÈe, prËs de l'êêåldieu gelÈ.;;;Harrenhal, el castillo m·s grande en todos los Siete Reinos, ha caÌdo ante los Otros. A pesar de los monstruosamente gruesos muros, los defensores no pudieron contener la marea. Cada una de las cinco grandes torres cayeron una por una hasta que todo el castillo fue tomado. Ahora la fortaleza permanece frÌa y destruida junto al congelado Ojo de Dioses.;;;;;;;;;x
EVTOPTAcold_winds.714;Winter is encroaching southwards;L'Hiver gagne du terrain vers le sud.;;;El Invierno est· invadiendo el sur;;;;;;;;;x
EVTDESCcold_winds.715;We have reports that King's Landing, the capital of The Seven Kingdoms, has been overrun by The Others. The Gold Cloaks put up a desperate defence, but they swarmed in via all the gates, including the River Gate next to the frozen Blackwater. Eventually The Red Keep and The Great Sept fell also, leaving none living inside.;Des nouvelles de Port-RÈal, capitale des Sept Royaumes, nous informent qu'elle est tombÈe aux mains des Autres. Les mkanteaux d'or se sont dÈfendus dÈsespÈrement, mais l'essaim a traversÈ les portes, , but they swarmed in via all the gates, dont celle de la RiviËre prËs de la Nera gelÈe. Finalement le Donjon Rouge et le Grand Septuaire sont tombÈs, ne laissant aucun survivant.;;;Tenemos informes que corroboran que Desembarco del Rey, la capital de los Siete Reinos, ha sido invadida por los Otros. Los Capas Doradas se defendieron desesperadamante, pero una muchedumbre atacaba por todas las puertas, incluyendo la Puerta del RÌo cercana al helado Aguasnegras. Finalmente la Fortaleza Roja y el Gran Septo de Baelor tambiÈn cayeron, no dejando a nadie con vida dentro.;;;;;;;;;x
EVTOPTAcold_winds.715;Will anyone stop this onslaught?;Quelqu'un stoppera-t-il cette offensive ?;;;Nadie detendr· esta invasiÛn?;;;;;;;;;x
EVTDESCcold_winds.717;The mighty fortress of Storm's End has stood for centuries, but despite being said to be protected by spells woven into its very walls, it has been taken by the others. The massive outer curtain wall of the castle kept the white walkers at bay for a time, but sheer numbers overwhelmed the defenses. The Stormlands are now at the mercy of the others.;Cela fait des siËcles que la puissante forteresse d'Accalmie est debout. Cependant, malgrÈ les supposÈs sorts de protections enchassÈs dans ses murs, elle a ÈtÈ prise par les Autres. L'Èpaisse muraille extÈrieure a rÈsistÈ un moment mais le nombre d'assaillants a dÈpassÈ les dÈfenseurs. Les Terres de l'orage sont dÈsormais ‡ la merci des Autres. ;;;;;;;;;;;;x
EVTOPTAcold_winds.717;[This.Religion.GetHighGodName] help us!;Que [Root.Religion.GetHighGodName] nous aide !;;;Que [Root.Religion.GetHighGodName] nos ayude!;;;;;;;;;x
EVTDESCcold_winds.716;Oldtown stood as the last defence against the others in The Reach, but this dark winter has finally overcome that great city as well. The white walkers swarmed throughout the beautiful streets and frozen over canals, taking all those who fought a last stand in the grand buildings such as the Starry Sept and the Hightower.;Villevieille Ètait le dernier bastion du Bief, mais ce sombre hiver a finalement englouti la grande citÈ. Les marcheurs blancs ont dÈferlÈ ‡ travers les belles rues et gelÈ les canaux, prenant la vie de tous ceux faisant face lors de leur ultime combat au Septuaire …toilÈ et ‡ la Grand-Tour.;;;Antigua se ha mantenido como la ˙ltima defensa contra los Otros en el Dominio, pero este oscuro invierno ha vencido tambiÈn a esta gran ciudad. Los Caminantes Blancos irrumpieron a travÈs de las hermosas calles y congelaron los canales, tomando a todos quienes lucharon hasta el ˙ltimo momento en los grandes edificios como el Septo Estrellado y Torrealta.;;;;;;;;;x
EVTOPTAcold_winds.716;The first city of Westeros has fallen;La premiËre citÈ de Westeros est tombÈe;;;La primera ciudad de Poniente ha caÌdo;;;;;;;;;x
EVTDESCcold_winds.718;The forces of winter have finally gone as far south as they can go. The deserts of Dorne are usually sweltering even in winter, but not this winter. Ice has come to Dorne, and the others have taken Sunspear. The three massive Winding Walls could not hold them off, and eventually the Spear Tower itself was taken.;Les forces de l'hiver sont enfin parvenues au Sud. Les dÈserts de Dorne sont habituellement torrides mÍme en hiver, mais pas durant celui-ci. La glace a atteint Dorne, et les Autres ont pris LancehÈlion. Le Rempart Lacis n'a pu les retenir, et finalement la tour du Soleil elle-mÍme a ÈtÈ prise.;;;Las fuerzas del Invierno han llegado lo m·s al sur de lo que pueden llegar. Los desiertos de Dorne suelen ser abrasadores incluso en invierno, pero no en este invierno. El hielo ha llegado a Dorne, y los Otros han tomado Lanza del Sol. Las tres Murallas Ondulantes no pudieron hacer nada, y finalmente la Torre de la Lanza fue tomada.;;;;;;;;;x
EVTOPTAcold_winds.718;Westeros has been fully devastated;Westeros a ÈtÈ entiËrement dÈvastÈ.;;;Poniente ha sido totalmente devastado;;;;;;;;;x
EVTDESCcold_winds.8;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall ride north to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armÈes de la maison [From.GetOnlyDynastyName] rÈpondront ‡ votre appel aux armes contre la menace des Autres. Nous chevaucherons vers le nord pour combattre notre ennemi commun.\n\nSignÈ,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8B;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall ride east to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armÈes de la maison [From.GetOnlyDynastyName] rÈpondront ‡ votre appel aux armes contre la menace des Autres. Nous chevaucherons ‡ l'est pour combattre notre ennemi commun.\n\nSignÈ,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8C;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall sail west to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armÈes de la maison [From.GetOnlyDynastyName] rÈpondront ‡ votre appel aux armes contre la menace des Autres. Nous naviguerons vers l'ouest pour combattre notre ennemi commun\n\nSignÈ,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8D;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall sail east to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armÈes de la maison [From.GetOnlyDynastyName] rÈpondront ‡ votre appel aux armes contre la menace des Autres. Nous naviguerons vers l'est pour combattre notre ennemi commun\n\nSignÈ,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
city_count_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_count_foa_winter_wasteland;My Winter Wasteland;Ma terre dÈsolÈe d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
city_county_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_county_of_winter_wasteland;Winter Wasteland of;Terre dÈsolÈe d'hiver de;;;Winter Wastelanda de;;;;;;;;;x
count_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
count_foa_winter_wasteland;My Winter Wasteland;Ma terre dÈsolÈe d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
county_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
county_of_winter_wasteland;Winter Wasteland of;Terre dÈsolÈe d'hiver de;;;Winter Wastelanda de ;;;;;;;;;x
city_baron_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_baron_foa_winter_wasteland;My Winter Wasteland;Ma terre dÈsolÈe d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
city_barony_winter_wasteland;Winter Wastelanded City;CitÈ en Terre dÈsolÈe d'hiver;;;Ciudad en winter_wastelandas;;;;;;;;;x
city_barony_of_winter_wasteland;Winter Wastelanded City of;CitÈ en Terre dÈsolÈe d'hiver de;;;Ciudad en winter_wastelandas de;;;;;;;;;x
baron_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
baron_foa_winter_wasteland;My Winter Wasteland;Ma terre dÈsolÈe d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
barony_winter_wasteland;Winter Wastelanded Castle;Ch‚teau en Terre dÈsolÈe d'hiver;;;Castillo en winter_wastelandas;;;;;;;;;x
barony_of_winter_wasteland;Winter Wastelanded Castle of;Ch‚teau en Terre dÈsolÈe d'hiver de;;;Castillo en winter_wastelandas de;;;;;;;;;x
temple_baron_winter_wasteland;Winter Wasteland;Terre dÈsolÈe d'hiver;;;Winter Wastelanda;;;;;;;;;x
temple_baron_foa_winter_wasteland;My Winter Wasteland;Ma terre dÈsolÈe d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
temple_barony_winter_wasteland;Winter Wastelanded Temple;Temple en Terre dÈsolÈe d'hiver;;;Templo en winter_wastelandas;;;;;;;;;x
temple_barony_of_winter_wasteland;Winter Wastelanded Temple of;Temple en Terre dÈsolÈe d'hiver de;;;Templo en winter_wastelandas de;;;;;;;;;x
EVTOPTCcold_winds.12;Dracarys!;;;;;;;;;;;;;x
TOOLTIPcold_winds.1397;You attack the white walker with your dragon;;;;;;;;;;;;;x
EVTDESCcold_winds.1398;The white walker didn't stand a chance against your dragon. Whilst riding [FromFrom.GetHerHim], you had [FromFrom.GetFirstName] dive at the walker. It evaded [FromFrom.GetHerHis] attacks for a time, but was eventually caught in [FromFrom.GetFirstName]'s dragonflame, melting away into nothing.;;;;;;;;;;;;;x
EVTOPTAcold_winds.1398;One more threat eliminated;;;;;;;;;;;;;x
EVTDESCcold_winds.1399;You commanded [FromFrom.GetFirstName] to dive at the white walker from the air, aiming [FromFrom.GetHerHis] dragonflame at it. The walker managed to evade the attacks however, and managed to bring down its weapon on [FromFrom.GetFirstName]'s neck!;;;;;;;;;;;;;x
EVTOPTAcold_winds.1399;Fine, so its just me and you then;;;;;;;;;;;;;x
EVTDESCcold_winds.798;[Root.PrimaryTitle.GetFOA], we have had word from [FromFrom.PrimaryTitle.GetName] that the White Walkers from Beyond The Wall have been defeated. [FromFrom.GetTitledFirstNameWithDynasty] was the leader in this War for The Dawn, an after a struggle which left thousands dead [FromFrom.GetSheHe] and [FromFrom.GetHerHis] allies prevailed.;;;;;;;;;;;;;x
EVTDESCcold_winds.798B;[Root.PrimaryTitle.GetFOA], we have had word from [FromFrom.PrimaryTitle.GetName] that the White Walkers from Beyond the Five Forts have been defeated. [FromFrom.GetTitledFirstNameWithDynasty] was the leader in this War for The Dawn, an after a struggle which left thousands dead [FromFrom.GetSheHe] and [FromFrom.GetHerHis] allies prevailed.;;;;;;;;;;;;;x
EVTDESCcold_winds.798C;[Root.PrimaryTitle.GetFOA], we have had word from [FromFrom.PrimaryTitle.GetName] that the White Walkers from Beyond The Wall have been defeated. [FromFrom.GetTitledFirstNameWithDynasty] was the leader in this War for The Dawn, an after a struggle which left thousands dead [FromFrom.GetSheHe] and [FromFrom.GetHerHis] allies prevailed. The threat of the White Walkers from beyond the Narrow Sea still looms large however...;;;;;;;;;;;;;x
EVTDESCcold_winds.798D;[Root.PrimaryTitle.GetFOA], we have had word from [FromFrom.PrimaryTitle.GetName] that the White Walkers from Beyond the Five Forts have been defeated. [FromFrom.GetTitledFirstNameWithDynasty] was the leader in this War for The Dawn, an after a struggle which left thousands dead [FromFrom.GetSheHe] and [FromFrom.GetHerHis] allies prevailed. The threat of the White Walkers from Westeros still looms large however...;;;;;;;;;;;;;x
EVTOPTAcold_winds.798;Thank [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTAcold_winds.798B;The world is not completely safe yet;;;;;;;;;;;;;x
EVTDESCcold_winds.719;We have word from the far east...The Five Forts have fallen. According to the ragged bands of surviving defenders, the white demons overran the huge fortresses of fused black one by one. The Golden Empire of Yi Ti now stands at their mercy.;;;;;;;;;;;;;x
EVTOPTAcold_winds.719;May [This.Religion.GetHighGodName] protect us;;;;;;;;;;;;;x
EVTDESCcold_winds.720;Yi Ti has been devastated by the invasion of The Others. Yin, the seat of the God Emperors, has been destroyed, and most of the other great cities and princes of the Golden Empire have suffered a similar fate. Bands of survivors hold out in the now frozen jungles, to be hunted down by the Others.;;;;;;;;;;;;;x
EVTOPTAcold_winds.720;This is most alarming;;;;;;;;;;;;;x
EVTDESCcold_winds.721;The terrible scourge of winter and The Others has reached even the arid deserts of Qarth. The Jade Gates have reportedly frozen over, and the Triple Walls of Qarth have been smashed by the invading forces of The Others. The Hall of a Thousand Thrones was where the defenders made their last stand, but this once mighty port has fallen.;;;;;;;;;;;;;x
EVTOPTAcold_winds.721;The Queen of Cities is no more;;;;;;;;;;;;;x
EVTDESCcold_winds.722;The Others have reached the Far East of the world. The mountains of The Shadow Lands have been completely smothered in snow, the Ash river and Saffron Straits have frozen over. The once busy port of Asshai has been reduced to a frozen husk, and it's few inhabitants killed or missing.;;;;;;;;;;;;;x
EVTOPTAcold_winds.722;Even their warlocks and shadowbinders couldn't save them;;;;;;;;;;;;;x
EVTDESCcold_winds.723;The lands of Ghiscar and Slaver's Bay have been ravaged by the White Walkers. Usually an arid desert, the long harsh winter has claimed these lands for its own. The Others have overran the great cities of Meereen, Astapor and Yunkai, with heroic last stands reported in The Great Pyramids of the ruling families.;;;;;;;;;;;;;x
EVTOPTAcold_winds.723;[Root.Religion.GetHighGodName] save us;;;;;;;;;;;;;x
EVTDESCcold_winds.724;We've had reports from the grasslands of The Dothraki Sea that the long winter has taken Vaes Dothrak. The various great khals reportedly made heroic last stands against the legions of white of walkers, but they were too numerous. The Dothraki have fallen.;;;;;;;;;;;;;x
EVTOPTAcold_winds.724;What chance for us if the khalasars cannot resist?;;;;;;;;;;;;;x
EVTDESCcold_winds.725;The Others have taken Volantis, the oldest and mightiest of The Free Cities. First they took the new city on the west bank of The Rhoyne, and then the Temple on The Great Plaza. Finally they assaulted the great Black Walls of the old city, eventually overwhelming the defenders and claiming every living person left inside. The city is now left a frozen waste.;;;;;;;;;;;;;x
EVTOPTAcold_winds.725;[Root.Religion.GetHighGodName] be good;;;;;;;;;;;;;x
EVTDESCcold_winds.726;More Free Cities has fallen to The Others. The cities that comprise The Three Daughters, Lys, Tyrosh and Myr, have all been taken, their inhabitants killed or vanished. These once great cities are now frozen husks, their lands disputed no more.;;;;;;;;;;;;;x
EVTOPTAcold_winds.726;Is no city safe?;;;;;;;;;;;;;x
EVTDESCcold_winds.727;Reports from Pentos say that the city has been taken by The White Walkers. They overwhlemed the large walls of the cities, and proceeded through the Sunrise Gate to ravage the great estates, ports and manses of the city. Only few survived to escape.;;;;;;;;;;;;;x
EVTOPTAcold_winds.727;The Narrow Sea now freezes over....;;;;;;;;;;;;;x
EVTDESCcold_winds.728;The desolation of winter has struck Northern Essos. The Shivering Sea has frozen over, and the Free Cities of the north have been taken into the dominion of The Others. Lorath, Norvos and Qohor are left desolate frozen wastelands, its peoples all killed or taken.;;;;;;;;;;;;;x
EVTOPTAcold_winds.728;[Root.Religion.GetHighGodName] have mercy;;;;;;;;;;;;;x
EVTDESCcold_winds.729;Braavos has been taken by The Others. The lagoons and seas around the city, as well as its canals, have frozen over, and the titan has been toppled. It is said by the few survivors that a ccourageous last stand was made at The Arsenal shipyard, and that those taking refuge in the cities many temples were slain to the last.;;;;;;;;;;;;;x
EVTOPTAcold_winds.729;The Secret City is no more;;;;;;;;;;;;;x
