#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
poor_defence;Poor Defence;Piètre Défense;;;Defensa mala;;;;;;;;;x
EVTOPTAtrial.27;I have no choice but to release [FromFrom.GetHerHim];Je n'ai pas d'autres choix que de le (la) libérer;;;No tengo más remedio que liberarlo.;;;;;;;;;x
EVTOPTBtrial.27;Innocent?! I disagree, I shall have [FromFrom.GetHerHis] head!;Innocent ?! Je ne suis pas d'accord ! Je vais avoir sa tête !;;;Inocente? No estoy de acuerdo! Quiero su cabeza!;;;;;;;;;x
EVTOPTCtrial.27;This is clearly a mistake, send [FromFrom.GetHerHim] back to the cells!;C'est clairement une erreur, renvoyez-le(a) dans sa cellule !;;;¡Esto es claramente un error, envíen al prisionero de nuevo a la celda!;;;;;;;;;x
TOOLTIPTYRANNYUP2;Your §Rtyranny§! will increase by 15\n;Votre §Rtyranny§! augmentera de 15\n;;;Tu §Rtiraníay§! se incrementará en 15\n;;;;;;;;;x
EVTDESCtrial.28;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be INNOCENT, not guilty of [Root.GetTrialCharge]. However [From.GetTitledFirstName], in an outrageous contravention of the laws of the realm, disagrees and has ordered you to be executed.;[FromFrom.GetTitledFirstName] a énoncé son verdict. Il vous a déclaré INNOCENT. Cependant [From.GetTitledFirstName], a outrageusement bafoué les lois du royaume en n'acceptant pas le verdict et en ordonnant votre exécution.;;;[FromFrom.GetTitledFirstName] expuso su veredicto. Declaró que eres INOCENTE. Sin embargo, [From.GetTitledFirstName] ha violado escandalosamente las leyes del Reino, al no aceptar el veredicto y ordenar tu ejecución.;;;;;;;;;x
EVTOPTAtrial.28;But, but..I was found innocent!;Mais… mais… J'ai été jugé innocent !;;;Pero, pero .. me declararon inocente!;;;;;;;;;x
EVTDESCtrial.29;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be INNOCENT, not guilty of [Root.GetTrialCharge]. However [From.GetTitledFirstName] has decreed your trial was unjust, and has sent you back to the cells to await proper judgement.;[FromFrom.GetTitledFirstName] a énoncé son verdict. Il vous a déclaré INNOCENT. Cependant [From.GetTitledFirstName] a décrété que votre procès n'était pas juste et conforme aux lois, aussi a-t-il ordonné qu'on vous ramène à votre cellule pour attendre un nouveau jugement. ;;;[FromFrom.GetTitledFirstName] expuso su veredicto. Declaró que eres INOCENTE. Sin embargo, [From.GetTitledFirstName] ha decretado que el juicio no fue justo, y que ateniéndose a las leyes del Reino ordena tu regreso a prisión, a la espera de un nuevo juicio.;;;;;;;;;x
EVTOPTAtrial.29;Outrageous! By all law and custom I am innocent!;Quel scandale ! Par toutes les lois et coutumes, je suis innocent !;;;¡Qué escándalo! Por todas las leyes y costumbres, ¡soy inocente!;;;;;;;;;x
opinion_unjust;Unjust Verdict;Verdict injuste;;;Veredicto injusto;;;;;;;;;x
opinion_found_me_innocent;Found me Innocent;M'a jugé innocent;;;Considerado inocente;;;;;;;;;x
opinion_found_me_guilty;Found me Guilty;M'a jugé coupable;;;Considerado culpable;;;;;;;;;x
opinion_ignored_my_verdict;Ignored my Verdict;A ignoré mon verdict;;;Ha ignorado mi veredicto;;;;;;;;;x
EVTDESCtrial.220;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and announces 'I sentence you to death.';"Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et proclame: ""Je vous condamne à mort"". ";;;Tu veredicto está decidido, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero y anuncia: 'Yo te sentencio a morir';;;;;;;;;x
EVTOPTAtrial.220;A just punishment;Une juste punition;;;Un castigo justo;;;;;;;;;x
EVTDESCtrial.230;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and proclaims 'Send [From.GetHerHim] to the wall'.;"Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et proclame: ""Qu'on l'envoie au Mur"".";;;Tu veredicto está decidido, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero y anuncia:  'Serás enviado al Muro y vestirás el Negro';;;;;;;;;x
EVTDESCtrial.240;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and proclaims '[From.GetSheHeCap] will submit to a penance walk back to [From.GetHerHis] cell.';"Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et proclame: ""[From.GetSheHeCap] se soumettra à une marche de pénitence jusqu'à sa cellule"". ";;;Tu veredicto está decidido, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero y anuncia: 'Volverás a tu celda desnudo';;;;;;;;;x
EVTDESCtrial.250;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner and, in a surprising show of mercy, proclaims 'Bend the knee and all will be forgiven.';"Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et, dans une improbable élan de miséricorde, proclame : ""Ployez le genou et vous serez pardonné"". ";;;Tu veredicto está decidido, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero y en una sorprendente muestra de misericordia anuncia: 'Dobla la rodilla y serás perdonado';;;;;;;;;x
EVTOPTAtrial.250;Is this a slight against me?;Est-ce un affront contre moi ?;;;¿Esto es una afrenta contra mi?;;;;;;;;;x
EVTDESCtrial.280;Your verdict has been delivered, and most think it just. However [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] decides otherwise and points to the prisoner in disgust and proclaims 'I do not find you innocent, and I sentence you to death!'.;"Vous avez rendu votre verdict, et ils sont nombreux à le trouver juste. Cependant [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] n'est pas de cet avis, désignant le prisonnier il proclame : ""Je ne vous crois pas innocent et vous condamne à mort"". ";;;"Has recibido tu veredicto, y la mayoría te exculpa. Sin embargo, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] no hace caso del tribunal y señalando al prisionero proclama:  ""No creo que seáis inocente, os condeno a muerte!"". ";;;;;;;;;x
EVTDESCtrial.290;Your verdict has been delivered, and most think it just. However [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] decides otherwise and points to the prisoner in disgust and proclaims 'I do not find you innocent, send [From.GetHerHim] back to the cells!'.;"Vous avez rendu votre verdict, et ils sont nombreux à le trouver juste. Cependant [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] n'est pas de cet avis, désignant le prisonnier il proclame : ""Je ne vous crois pas innocent, renvoyez-le(a) dans sa cellule !"". ";;;"Has recibido tu veredicto, y la mayoría te exculpa. Sin embargo, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] no hace caso del tribunal y señalando al prisionero proclama:  ""No creo que seáis inocente, llevadlo de vuelta a la celda!"". ";;;;;;;;;x
EVTOPTEtrial.21;[FromFrom.GetSheHeCap] will serve [Root.Religion.GetRandomGodName] for the rest of [FromFrom.GetHerHis] days;[FromFrom.GetSheHeCap] servira [Root.Religion.GetRandomGodName] pour le reste de ses jours.;;;[FromFrom.GetSheHeCap] servirá a [Root.Religion.GetRandomGodName] para el resto de sus días.;;;;;;;;;x
EVTDESCtrial.235;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be GUILTY. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] points to you and says 'Send [Root.GetHerHim] to the priesthood where [Root.GetSheHe] do no more harm.';"Le verdict de [FromFrom.GetTitledFirstName] est tombé, vous êtes déclaré(e) COUPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] vous désigne du doigt: ""Qu'on le(a) livre aux prêtres, [Root.GetSheHe] n'y fera plus de mal.""";;;Se ha alcanzado un veredicto y [FromFrom.GetTitledFirstName] ha encontrado que eres culpable.\n\n[From.GetTitledFirstNameWithDynastyNoRegnal] te señala y te dice 'Enviad a [Root.GetHerHim] al sacerdocio donde [Root.GetSheHe] no hará más daño.';;;;;;;;;x
EVTOPTAtrial.235;The rest of my life will be spent in service of [Root.Religion.GetRandomGodName];Je vais passer le reste de ma vie au service de [Root.Religion.GetRandomGodName];;;Pasaré el resto de mi vida al servicio de [Root.Religion.GetRandomGodName];;;;;;;;;x
EVTDESCtrial.236;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and proclaims 'Send [From.GetHerHim] to the priesthood where [From.GetSheHe] can do no more harm'.;"Le verdict est tombé, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le(a) prisonnier(e) et déclare:  ""Qu'on le(a) livre aux prêtres, [From.GetSheHe] n'y fera plus de mal.""";;;Tu veredicto ha sido entregado, y ahora [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero con disgusto y proclama 'Enviad a [From.GetHerHim] al sacerdocio donde [From.GetSheHe] no pueda hacer más daño'.;;;;;;;;;x
TOOLTIPtrial.24;[This.GetTitledFirstName] is kept imprisoned;[This.GetTitledFirstName] reste en prison;;;[This.GetTitledFirstName] es mantenido en prisión;;;;;;;;;x
TOOLTIPtrial.25;[This.GetTitledFirstName] is released;[This.GetTitledFirstName] est relâché(e);;;[This.GetTitledFirstName] es liberado;;;;;;;;;x
opinion_found_guilty;Found Guilty at Trial;Jugé coupable lors d'un procès;;;Declarado culpable en un juicio.;;;;;;;;;x
EVTDESCtrial.50;A month has passed, and [From.GetTitledFirstName] has failed to find a champion for [From.GetHerHis] trial by combat. Now [From.GetSheHe] must stand trial before the court.;Un mois a passé, et [From.GetTitledFirstName] n'a pas réussi à trouver un champion pour le(a) représenter lors du duel judiciaire. [From.GetSheHeCap] doit désormais affronter un procès devant la cour.;;;Una luna ha pasado, y [From.GetTitledFirstName] no ha logrado encontrar un campeón para el juicio por combate, por lo que que no tiene más opción que someterse a un juicio ante el tribunal.;;;;;;;;;x
EVTOPTFtrial.21;I hereby exile you from the [Root.PrimaryTitle.GetFullName];Je vous condamne à l'exil de [Root.PrimaryTitle.GetFullName];;;Por la presente te destierro del [Root.PrimaryTitle.GetFullName];;;;;;;;;x
EVTDESCtrial.237;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be GUILTY of [Root.GetTrialCharge]. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] points to you and says 'I hereby exile you from the [FromFrom.PrimaryTitle.GetFullName] on pain of death';"Le verdict est tombé, vous avez été jugé COUPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] vous désigne du doigt et déclare : ""Je vous condamne à l'exil de [FromFrom.PrimaryTitle.GetFullName] sous peine de mort""";;;Se ha alcanzado un veredicto y [FromFrom.GetTitledFirstName] ha encontrado que eres culpable.\n\n[From.GetTitledFirstNameWithDynastyNoRegnal] te señala y te dice 'Te destierro del [Root.PrimaryTitle.GetFullName] bajo pena de muerte';;;;;;;;;x
EVTOPTAtrial.237;At least I get to live;Au moins je suis toujours en vie;;;Al menos podré vivir;;;;;;;;;x
EVTDESCtrial.238;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and proclaims 'I hereby exile you from the [FromFrom.PrimaryTitle.GetFullName] on pain of death'.;"Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et proclame : ""Qu'on l'envoie au Mur"".";;;Tu veredicto ha sido entregado, y ahora [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero con disgusto y proclama 'Desterradlo del [Root.PrimaryTitle.GetFullName] bajo pena de muerte';;;;;;;;;x
EVTOPTGtrial.21;Only the council can lawfully decide the punishment ;Le conseil va décider du châtiment selon la loi;;;El consejo decidirá el castigo conforme a la ley;;;;;;;;;x
TOOLTIPtrial.239;As the §Ycouncil§! has the right to decide on all justice matters, [This.GetTitledFirstName] will be kept imprisoned. §RYou may try and execute, exile or release them via normal right click interaction.§!;Comme le conseil a le droit de décision sur toutes les affaires de justice, [This.GetTitledFirstName] restera en prison jusqu'à ce que le conseil statue sur le châtiment;;;Como el consejo tiene el derecho de decidir sobre todos los asuntos de justicia, [This.GetTitledFirstName] permanecerá en prisión hasta que el consejo decida sobre el castigo;;;;;;;;;x
EVTDESCtrial.239;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be GUILTY of [Root.GetTrialCharge]. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] points to you and says 'You shall be returned to your cell until the council can agree on a just punishment';Le verdict est tombé et vous avez été jugé COUPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] se tourne vers vous et annonce  'Vous resterez dans votre cellule jusqu'à ce que le conseil statue d'un juste châtiment' ;;;"El veredicto está decidido y se os ha declarado CULPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] os señala y anuncia ""[Root.SheHe] tendrá que hacer penitencia antes de regresar a su celda"".";;;;;;;;;x
EVTOPTAtrial.239;They will surely show me mercy?;Ils se montreront sûrement cléments;;;Seguramente se muestren clementes;;;;;;;;;x
EVTDESCtrial.251;Your verdict has been delivered, and now [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] points to the prisoner in disgust and proclaims 'You shall be returned to your cell until the council can agree on a just punishment'.;Vous avez rendu votre verdict, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] désigne le prisonnier et proclame : 'Vous serez reconduit à votre cellule jusqu'à ce que le conseil statue sur un juste châtiment'.;;;Tu veredicto ha sido entregado, [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] señala al prisionero y proclama: 'Será conducido a la celda hasta que el consejo decida un castigo'.;;;;;;;;;x
EVTOPTAtrial.251;We will surely come to the just decision;Nous arriverons sûrement à une décision équitable;;;Seguramente lleguemos a una decisión justa;;;;;;;;;x
opinion_ignored_my_judgement;Ignored my Judgement;;;;Ignorado mi juicio;;;;;;;;;x
GetTrialCharge_Sedition;sedition and conspiracy against the realm;;;;sedición y conspiración contra el reino;;;;;;;;;x
GetTrialCharge_Mutilation;the wrongful imprisonment and mutilation of [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;el encarcelamiento injusto y la mutilación de [acusador.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_MutilatedRelativeA;the wrongful imprisonment and mutilation of [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el encarcelamiento injusto y la mutilación de [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_MutilatedRelativeB;the wrongful imprisonment and mutilation of [accuser.GetTitledFirstNameWithDynastyNoRegnal]'s kinsman;;;;el encarcelamiento injusto y la mutilación de [accuser.GetTitledFirstNameWithDynastyNoRegnal] pariente;;;;;;;;;x
GetTrialCharge_Torture;the illegal abuse and torture of [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;el abuso ilegal y la tortura de [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_TortureB;illegal abuse and torture;;;;abuso ilegal y tortura;;;;;;;;;x
GetTrialCharge_TorturedRelativeA;the illegal abuse and torture of [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el abuso ilegal y la tortura de [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_TorturedRelativeB;the illegal abuse and torture of [accuser.GetTitledFirstNameWithDynastyNoRegnal]'s kinsman;;;;el abuso ilegal y la tortura de [accuser.GetTitledFirstNameWithDynastyNoRegnal] pariente;;;;;;;;;
GetTrialCharge_Rape;the kidnap and rape of [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;el secuestro y la violación de [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_RapeB;rape;;;;el secuestro y la violación de [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_RapedRelativeA;the kidnap and rape of [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el secuestro y la violación de [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_RapedRelativeB;the kidnap and rape of [accuser.GetTitledFirstNameWithDynastyNoRegnal]'s kinsman;;;;el secuestro y la violación de [accuser.GetTitledFirstNameWithDynastyNoRegnal] pariente;;;;;;;;;x
GetTrialCharge_Abused;the wrongful imprisonment and illegal ill-treatment of [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;el encarcelamiento injusto y el maltrato ilegal de [accuser.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_AbusedRelativeA;the wrongful imprisonment and illegal ill-treatment of [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el encarcelamiento ilegal y el maltrato ilegal de [third_party_abuse_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_AbusedRelativeB;the wrongful imprisonment and illegal ill-treatment of [accuser.GetTitledFirstNameWithDynastyNoRegnal]'s kinsman;;;;el encarcelamiento injusto y el maltrato ilegal de [accuser.GetTitledFirstNameWithDynastyNoRegnal] pariente;;;;;;;;;x
GetTrialCharge_MurderA;the murder of [third_party_murder_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el asesinato de [third_party_murder_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_MurderB;murder;;;;asesinato;;;;;;;;;x
GetTrialCharge_MurderC;murder;;;;asesinato;;;;;;;;;x
GetTrialCharge_AttemptedMurderA;the attempted murder of [third_party_murder_attempt_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;el intento de asesinato de [third_party_murder_attempt_victim.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;x
GetTrialCharge_AttemptedMurderB;attempted murder;;;;tentativa de asesinato;;;;;;;;;x
GetTrialCharge_Treason;high treason;;;;Alta traición;;;;;;;;;x
GetTrialCharge_Adultery;adultery;;;;adulterio;;;;;;;;;x
GetTrialCharge_Looting;the illegal raiding and pillaging of [accuser.PrimaryTitle.GetName];;;;el asalto ilegal y el saqueo de [accuser.PrimaryTitle.GetName];;;;;;;;;x
GetTrialCharge_Slaving;illegal slave trading;;;;comercio ilegal de esclavos;;;;;;;;;x
GetTrialCharge_Theft;theft;;;;robo;;;;;;;;;x
GetTrialCharge_War;illegal armed aggression against [accuser.PrimaryTitle.GetName];;;;agresión armada ilegal contra [accuser.PrimaryTitle.GetName];;;;;;;;;x
GetTrialCharge_Corruption;corruption and abuse of office;;;;corrupción y abuso de la oficio;;;;;;;;;x
GetTrialCharge_Blackmail;blackmail;;;;chantaje;;;;;;;;;x
GetTrialCharge_Witchcraft;witchcraft;;;;brujería;;;;;;;;;x
GetTrialCharge_Blasphemy;blasphemy against [accuser.Religion.GetHighGodName];;;;blasfemia contra [accuser.Religion.GetHighGodName];;;;;;;;;x
GetTrialCharge_Incest;incest;;;;incesto;;;;;;;;;x
GetTrialCharge_Sodomy;sodomy;;;;sodomía;;;;;;;;;x
GetTrialCharge_Cannabalism;cannabilism;;;;canibalismo;;;;;;;;;x
GetTrialCharge_Desertion;desertion;;;;deserción;;;;;;;;;x
GetTrialCharge_Piracy;piracy;;;;piratería;;;;;;;;;x
GetTrialCharge_Drunkenness;drunkenness;;;;embriaguez;;;;;;;;;x
GetTrialCharge_DebtDefault;dishonoring debts;;;;deshonrar las deudas;;;;;;;;;x
EVTDESCtrial.300;[Root.PrimaryTitle.GetFOA], news from [From.Capital.GetName] of a great trial at court. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] was imprisoned by [From.GetTitledFirstNameWithDynastyNoRegnal] and stood accused of [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presided over the trial during which the prisoner was ultimately found guilty. As a consequence [FromFromFrom.GetTitledFirstNameNoRegnal] [FromFromFrom.GetTrialPunishment].;;;;[Root.PrimaryTitle.GetFOA], noticias de [From.Capital.GetName] de un gran juicio en la corte. [FromFromFet.GetTitledFirstNameWithDynastyNoRegnal] fue encarcelado por [From.GetTitledFirstNameWithDynastyNoRegnal] y se lo acusó de [FromFromFtr.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presidió el juicio durante el cual el prisionero finalmente fue encontrado culpable. Como consecuencia [FromFromFet.GetTitledFirstNameNoRegnal] [FromFromFet.GetTrialPunishment].;;;;;;;;;x
EVTDESCtrial.301;[Root.PrimaryTitle.GetFOA], news from [From.Capital.GetName] of a great trial at court. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] was imprisoned by [From.GetTitledFirstNameWithDynastyNoRegnal] and stood accused of [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presided over the trial during which the prisoner was ultimately found innocent of all charges and then released.;;;;[Root.PrimaryTitle.GetFOA], noticias de [From.Capital.GetName] de un gran juicio en la corte. [FromFromFet.GetTitledFirstNameWithDynastyNoRegnal] fue encarcelado por [From.GetTitledFirstNameWithDynastyNoRegnal] y se lo acusó de [FromFromFtr.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presidió el juicio durante el cual el prisionero finalmente fue declarado inocente de todos los cargos y luego liberado.;;;;;;;;;x
EVTDESCtrial.301B;[Root.PrimaryTitle.GetFOA], news from [From.Capital.GetName] of a great trial at court. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] was imprisoned by [From.GetTitledFirstNameWithDynastyNoRegnal] and stood accused of [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presided over the trial during which the prisoner was ultimately found innocent of all charges. In a controversial move, [From.GetTitledFirstNameNoRegnal] ignored this verdict, [FromFromFrom.GetTitledFirstNameNoRegnal] [FromFromFrom.GetTrialPunishment].;;;;[Root.PrimaryTitle.GetFOA], noticias de [From.Capital.GetName] de un gran juicio en la corte. [FromFromFet.GetTitledFirstNameWithDynastyNoRegnal] fue encarcelado por [From.GetTitledFirstNameWithDynastyNoRegnal] y se lo acusó de [FromFromFtr.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] presidió el juicio durante el cual el prisionero finalmente fue declarado inocente de todos los cargos. En un movimiento polémico, [From.GetTitledFirstNameNoRegnal] ignoró este veredicto, [FromFromFrom.GetTitledFirstNameNoRegnal] [FromFromFetstRrivePunishment].;;;;;;;;;x
OPTNOINFORMTRIALCOURT;Do not inform me of trials at court;;;;No me informe de juicios en la corte;;;;;;;;;x
offer_to_take_black;Offer to Take the Black;;;;Oferta para tomar el negro;;;;;;;;;x
offer_to_take_black_desc;You are currently imprisoned, offer to Take the Black and abdicate in favour of your heir to secure release.;;;;Actualmente estás encarcelado, ofrécete a tomar el Negro y abdicar a favor de tu heredero para garantizar tu liberación.;;;;;;;;;x
TOOLTIPoffer_to_take_black;You request permission for release from your captor [Root.Host.GetTitledFirstNameWithDynastyNoRegnal], so that you can take the black and join the Night's Watch;;;;Solicitas permiso a tu captor [Root.Host.GetTitledFirstNameWithDynastyNoRegnal], para que puedas tomar el negro y unirte a la Guardia de la Noche;;;;;;;;;x
EVTDESCtrial.310;Your prisoner, [From.GetTitledFirstNameWithDynastyNoRegnal], has come before you seeking an audience. [From.GetSheHeCap] is requesting that you release [From.GetHerHim] in exchange for [From.GetHerHim] joining the Night's Watch, renouncing all titles and other rights.;;;;Su prisionero, [From.GetTitledFirstNameWithDynastyNoRegnal], ha venido ante usted en busca de una audiencia. [From.GetSheHeCap] solicita que lo liberes a cambio de que se una a la Guardia de la Noche, renunciando a todos los títulos y otros derechos.;;;;;;;;;x
EVTOPTAtrial.310;I accept, this would seem just;;;;Acepto, esto parece justo;;;;;;;;;x
EVTOPTBtrial.310;No, I want you here in my custody;;;;No, te quiero aquí bajo mi custodia;;;;;;;;;x
opinion_rejected_NW_plea;Rejected Please to Join the Night's Watch;;;;Rechazo que te unas a la Guardia de la Noche;;;;;;;;;x
EVTDESCtrial.311;You presented your plea to [From.GetTitledFirstNameWithDynastyNoRegnal], and [From.GetSheHe] has graciously agreed to let you join the Night's Watch.;;;;Usted presentó su declaración de culpabilidad a [From.GetTitledFirstNameWithDynastyNoRegnal], y  ha aceptado gentilmente que se una a la Guardia de la Noche.;;;;;;;;;x
EVTOPTAtrial.311;Thank you, [From.PrimaryTitle.GetFOA];;;;Gracias, [From.PrimaryTitle.GetFOA];;;;;;;;;x
predecessor_took_black;Predecessor Took the Black;;;;Predecesor tomó el negro;;;;;;;;;x
EVTDESCtrial.312;You presented your plea to [From.GetTitledFirstNameWithDynastyNoRegnal], but [From.GetSheHe] rejected your request. You have been sent back to your cell in disgrace.;;;;Usted presentó su declaración de culpabilidad a [From.GetTitledFirstNameWithDynastyNoRegnal], pero rechazó su solicitud. Te han enviado de vuelta a tu celda por desgracia.;;;;;;;;;x
EVTOPTAtrial.312;I am worried, what will [From.GetSheHe] do with me?;;;;Estoy preocupado, ¿qué hará conmigo?;;;;;;;;;x
GetTrialCharge_Trespass;trespass;;;;pecado;;;;;;;;;x
GetTrialCharge_Assault;assault;;;;asalto;;;;;;;;;x
GetTrialCharge_Arson;arson;;;;incendio provocado;;;;;;;;;x
GetTrialCharge_OathBreaking;oathbreaking;;;;;;;;;;;;;x
EVTOPTBtrial.3;I shall use that favor to get my freedom;;;;;;;;;;;;;x
TOOLTIPtrial.399;You get word to [From.GetTitledFirstNameWithDynastyNoRegnal] that you wish to call in your favor. [From.GetSheHeCap] will find you innocent in exchange.;;;;;;;;;;;;;x
EVTDESCtrial.399;During a break from the trial, [From.GetTitledFirstNameWithDynastyNoRegnal] managed to get word sent to you via [From.GetHerHis] own spies. [From.GetSheHeCap] is calling in the favor that you owe [From.GetHerHim], so that you will find [From.GetHerHim] innocent of all charges.;;;;;;;;;;;;;x
EVTOPTAtrial.399;I have no choice, who knows what [From.GetSheHe] can do;;;;;;;;;;;;;x
TOOLTIPtrial.399;You will be obligated to find [From.GetHerHim] innocent;;;;;;;;;;;;;x
EVTOPTBtrial.21B;Have [FromFrom.GetHerHim] gelded and sent to the wall!;Je vais l'envoyer au Mur.;;;Le enviaré al Muro.;;;;;;;;;x
EVTDESCtrial.23B;A verdict has been reached and [FromFrom.GetTitledFirstName] has found you to be GUILTY of [Root.GetTrialCharge]. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] points to you and says 'Have [Root.HerHim] gelded and sent to the wall.';"Le verdict est tombé et vous avez été jugé COUPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] se tourne vers vous et annonce 'Qu'on l'envoie au Mur"".";;;"El veredicto está decidido y [FromFrom.GetTitledFirstName] te ha declarado CULPABLE. \n\n[From.GetTitledFirstNameWithDynastyNoRegnal] se vuelve hacia ti y anuncia: ""Serás enviado al Muro. """;;;;;;;;;x
EVTOPTFtrial.21B;[FromFrom.GetSheHeCap] is to be castrated, and then exiled from the [Root.PrimaryTitle.GetName];Je vous condamne à l'exil de [Root.PrimaryTitle.GetFullName];;;Por la presente te destierro del [Root.PrimaryTitle.GetFullName];;;;;;;;;x
