#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
summer_islander_opinion;Summer Islander Opinion;;;;Opinión Estiveños;;;;;;;;;x
sothoryos_islands_opinion;Sothoryosi Opinion;;;;Opinión Sothoryosi;;;;;;;;;x
basilisk_islander_opinion;Basilisk Islander Opinion;;;;Opinión Islas del Basilisco;;;;;;;;;x
brindlemen_opinion;Brindleman Opinion;;;;Opinión Hombres Pintos;;;;;;;;;x
brindlemen_FEATURES;§Y*§! Is a backward culture, making troops less effective;;;;§Y*§! Es una cultura atrasada, lo cual hace a sus tropas menos efectivas;;;;;;;;;x
naath_group_opinion;Naathi Opinion;;;;Opinión grupo Naath;;;;;;;;;x
naathi_opinion;Naathi Opinion;;;;Opinión Naathi;;;;;;;;;x
unoccupied_group_opinion;Unoccupied Opinion;;;;Opinión grupo Despoblados;;;;;;;;;x
ruin_opinion;Ruin Opinion;;;;Opinión Ruinas;;;;;;;;;x
essarian;Essarian;;;;Essario;;;;;;;;;x
essarian_FEATURES;§Y*§! Is a traditional slaver culture;§Y*§! Est une culture traditionnellement esclavagiste;;;§Y*§! Es una cultura tradicionalmente esclavista;;;;;;;;;x
gogossosi;Gogossosi;;;;Gogossosi;;;;;;;;;x
gogossosi_FEATURES;§Y*§! Is a traditional slaver culture;§Y*§! Est une culture traditionnellement esclavagiste;;;§Y*§! Es una cultura tradicionalmente esclavista;;;;;;;;;x
northman_andal;Andal Northman;;;;Ándala del Norte;;;;;;;;;x
backward_culture_modifier;Backward Culture;;;;Modificador por cultura atrasada;;;;;;;;;x
northman_andal_opinion;Andal Northman Opinion;;;;Opinión Ándalos del Norte;;;;;;;;;x
gogossosi_opinion;Gogossosi Opinion;;;;Opinión Gogossosi;;;;;;;;;x
essarian_opinion;Essarian Opinion;;;;Opinión Essarios;;;;;;;;;x
nightrunner;Nightrunner;;;;Corredor Nocturno;;;;;;;;;x
direwolf_culture;Direwolf;;;;Lobo Huargo;;;;;;;;;x
